-1.635272651910781860e-01,5.724536255002021790e-02,1.934420317411422729e-01,2.830878086388111115e-02,2.816242575645446777e-01,2.967929542064666748e-01,5.877892971038818359e-01,3.066551983356475830e-01,9.821000508964061737e-03,7.667813450098037720e-02,5.333724990487098694e-02,-1.224439963698387146e-02,-1.101148724555969238e-01,1.111819595098495483e-01,1.299580279737710953e-02,1.355684846639633179e-01,-2.000878304243087769e-01
-1.777670346200466156e-02,-2.586776316165924072e-01,1.218610033392906189e-01,-3.030025660991668701e-01,-4.905554056167602539e-01,5.971855521202087402e-01,-7.705555111169815063e-02,2.428542822599411011e-02,1.263445708900690079e-02,2.757790088653564453e-01,-7.216671854257583618e-02,3.282105028629302979e-01,1.112958267331123352e-01,3.612757623195648193e-01,1.617376953363418579e-01,1.361404173076152802e-02,-1.577951759099960327e-02
-1.406700730323791504e+00,-1.815064810216426849e-02,1.060409247875213623e-01,2.171812802553176880e-01,-7.770551443099975586e-01,5.854382179677486420e-04,1.393444776535034180e+00,2.103034546507842606e-08,2.937136590480804443e-01,-3.316953480243682861e-01,-1.072592570316999172e-09,-4.926027357578277588e-01,-1.105806007981300354e-01,-1.094862744212150574e-01,-7.506033033132553101e-02,-3.126797378063201904e-01,-1.611920297145843506e-01
-1.111156195402145386e-01,5.421328544616699219e-02,-6.913058459758758545e-02,1.926606893539428711e-02,-4.843442887067794800e-02,9.234196692705154419e-02,1.408502180129289627e-02,-3.464782238006591797e-02,7.086083292961120605e-02,-5.906861275434494019e-02,-4.048181697726249695e-02,9.706965088844299316e-02,1.306682378053665161e-01,3.371163457632064819e-02,-6.524553149938583374e-02,3.044321238994598389e-01,4.613411724567413330e-01
-2.092938125133514404e-01,-1.349333077669143677e-01,3.034372813999652863e-02,-1.728387027978897095e-01,5.498659610748291016e-02,1.477159280329942703e-02,-1.546998977661132812e+00,-1.244246594644948800e-09,-3.392868861556053162e-02,1.820790022611618042e-01,-1.853164430940523744e-04,1.160784885287284851e-01,3.500606119632720947e-01,3.371074795722961426e-01,-4.718672484159469604e-02,-8.096081018447875977e-02,-1.502242535352706909e-01
-4.019137471914291382e-02,1.711216755211353302e-02,-1.075892373919487000e-01,3.806352987885475159e-02,7.154655177146196365e-03,1.388226896524429321e-01,-4.992640018463134766e-02,-1.534423530101776123e-01,1.047445833683013916e-01,4.849397111684083939e-03,-2.197878658771514893e-01,-2.180738300085067749e-01,-3.242381513118743896e-01,4.596610665321350098e-01,-1.179410424083471298e-02,-2.450320720672607422e-01,-6.708792448043823242e-01
-3.484827280044555664e-02,1.411166936159133911e-01,2.166918963193893433e-01,6.642305105924606323e-02,3.789051994681358337e-02,-1.682524128909790306e-07,1.644795089960098267e-01,-6.605275720357894897e-02,-2.357104718685150146e-01,-1.361582279205322266e-01,2.244685326502349199e-08,-6.415730714797973633e-02,-8.568436838686466217e-03,-2.400785535573959351e-01,-1.063061356544494629e-01,4.087835252285003662e-01,3.913038969039916992e-02
-2.073832005262374878e-01,-2.617866992950439453e-01,7.033970355987548828e-01,1.282744556665420532e-01,-1.069953918457031250e+00,1.346182823181152344e+00,5.052088499069213867e-01,1.001392751932144165e-01,5.534457564353942871e-01,3.734142705798149109e-02,3.143888711929321289e-01,-2.061167806386947632e-01,5.182592868804931641e-01,-4.250866174697875977e-01,4.246806353330612183e-02,-5.901961922645568848e-01,-1.471422910690307617e-01
-4.245290160179138184e-02,1.323839277029037476e-01,1.899208128452301025e-01,9.560964256525039673e-02,4.369235783815383911e-02,2.704303860664367676e-01,8.754826337099075317e-02,2.155852466821670532e-01,-1.256271600723266602e-01,-2.006011605262756348e-01,-7.556643337011337280e-03,-1.121631730347871780e-02,3.293938040733337402e-01,3.632600009441375732e-01,-9.472213685512542725e-02,-2.334939539432525635e-01,6.483089178800582886e-02
-2.081444859504699707e-01,-3.226298093795776367e-02,-1.226236373186111450e-01,-9.391918033361434937e-02,-2.742564082145690918e-01,7.775986939668655396e-02,4.216273128986358643e-01,-6.351634510792791843e-04,5.359644535928964615e-03,2.584899663925170898e-01,-6.677331839455291629e-05,2.281634509563446045e-01,8.282403647899627686e-02,-3.434464335441589355e-01,7.977271825075149536e-02,-1.614298969507217407e-01,-6.715735793113708496e-02
