2.152617871761322021e-01,-6.876752972602844238e-01,-5.451561510562896729e-02,-2.081414759159088135e-01,4.059180021286010742e-01,-6.920659542083740234e-01,-8.453719615936279297e-01,2.613141238689422607e-01,1.699651628732681274e-01,-4.035125076770782471e-01,5.700460672378540039e-01,-1.125602126121520996e-01,-1.044567584991455078e+00,3.994649648666381836e-02,-4.281099736690521240e-01,-3.624812467023730278e-03
-1.349003016948699951e-01,-2.369217574596405029e-01,4.890224337577819824e-01,-3.702517747879028320e-01,5.911537408828735352e-01,6.903097629547119141e-01,-2.739731371402740479e-01,1.306402981281280518e-01,-3.166705965995788574e-01,-4.760255813598632812e-01,-2.022022604942321777e-01,6.174802780151367188e-02,-1.111698508262634277e+00,-3.941142857074737549e-01,-1.417367458343505859e-01,-3.168683350086212158e-01
3.409835100173950195e-01,1.826710999011993408e-01,4.403943568468093872e-02,-1.971834339201450348e-02,-4.187433421611785889e-02,2.117644697427749634e-01,-9.246428310871124268e-02,2.030362039804458618e-01,4.365161657333374023e-01,1.387388408184051514e-01,2.113715000450611115e-02,-1.972167789936065674e-01,-4.547254741191864014e-02,8.523671329021453857e-02,-1.212799083441495895e-02,-2.165350764989852905e-01
-4.519174396991729736e-01,-8.177792429924011230e-01,7.818900793790817261e-02,-1.375973820686340332e-01,3.884788751602172852e-01,-1.673090904951095581e-01,-4.735395312309265137e-01,1.073014363646507263e-01,2.227082252502441406e-01,7.511658668518066406e-01,-4.173699021339416504e-01,2.695526927709579468e-02,-5.622128397226333618e-02,5.304396152496337891e-01,-2.206964343786239624e-01,2.483929991722106934e-01
-4.576355591416358948e-02,5.728011727333068848e-01,-5.236172676086425781e-01,-1.326726824045181274e-01,2.835530042648315430e-01,4.647005721926689148e-02,-7.987995743751525879e-01,-3.332292437553405762e-01,2.809941768646240234e-01,-3.434376716613769531e-01,-4.588850308209657669e-03,-4.403774440288543701e-02,4.525902271270751953e-01,-2.322149276733398438e-01,-8.920644968748092651e-02,-5.622668266296386719e-01
1.979286223649978638e-02,7.276793122291564941e-01,1.282777786254882812e-01,4.092613980174064636e-02,3.534060418605804443e-01,-9.423726797103881836e-02,-3.958792090415954590e-01,-5.241286158561706543e-01,5.408141613006591797e-01,-1.006691623479127884e-02,-8.348652124404907227e-01,-4.723241329193115234e-01,1.154780611395835876e-01,6.333152204751968384e-02,3.692948222160339355e-01,-3.266580700874328613e-01
-5.540350079536437988e-01,-2.523398101329803467e-01,-1.626042723655700684e+00,1.513527631759643555e+00,-1.289763689041137695e+00,-5.097622871398925781e-01,-9.373590350151062012e-03,-7.418791055679321289e-01,1.320127129554748535e+00,1.443900704383850098e+00,1.932798147201538086e+00,-1.153558373451232910e+00,-6.715679913759231567e-02,-2.483084350824356079e-01,5.635378956794738770e-01,-9.704807996749877930e-01
2.820274233818054199e-01,-1.214013472199440002e-01,3.036154508590698242e-01,-1.103767156600952148e-01,2.682473659515380859e-01,-1.337789595127105713e-01,-2.917306125164031982e-01,1.344209909439086914e-01,7.385320663452148438e-01,-6.596438586711883545e-02,-5.189111232757568359e-01,-5.304463580250740051e-02,1.950884051620960236e-02,5.763085484504699707e-01,-3.337802588939666748e-01,8.790883421897888184e-02
1.172157898545265198e-01,-2.937443368136882782e-02,7.184903323650360107e-02,3.657002747058868408e-01,-9.324006736278533936e-02,9.969272464513778687e-02,-1.748663187026977539e-01,1.948860138654708862e-01,-1.177776083350181580e-01,5.836211442947387695e-01,-1.465179473161697388e-01,-2.390887588262557983e-01,2.107080072164535522e-01,1.004593595862388611e-01,2.762099206447601318e-01,-8.013824000954627991e-03
3.872938156127929688e-01,-2.332660257816314697e-01,7.168979048728942871e-01,-6.560660153627395630e-02,7.631703466176986694e-02,-3.932912051677703857e-01,5.931218713521957397e-02,-1.077620834112167358e-01,4.684532284736633301e-01,-1.382489949464797974e-01,-3.470171988010406494e-01,-3.232213258743286133e-01,2.737754583358764648e-01,-9.625738114118576050e-02,3.141410648822784424e-02,-1.306594312191009521e-01
3.380076289176940918e-01,-1.248136758804321289e-01,6.886705756187438965e-01,-2.511774599552154541e-01,4.436803460121154785e-01,-3.940198570489883423e-02,2.527514100074768066e-01,4.839943349361419678e-01,-1.270692609250545502e-02,-7.907683253288269043e-01,-2.489580363035202026e-01,-5.287447571754455566e-01,-6.750225424766540527e-01,7.765626907348632812e-01,-3.032633066177368164e-01,3.469325006008148193e-01
7.170237302780151367e-01,2.361147403717041016e-01,3.997061401605606079e-02,4.465004801750183105e-01,3.231215476989746094e-02,1.463989466428756714e-01,6.370883435010910034e-02,-3.807566314935684204e-02,2.852399647235870361e-01,1.776415556669235229e-01,-7.405338883399963379e-01,-3.006089925765991211e-01,-6.658201813697814941e-01,3.159023821353912354e-01,-1.653674840927124023e-01,3.461889922618865967e-01
