3.915016725659370422e-02,-7.372596859931945801e-02,1.039580404758453369e-01,-1.145452857017517090e-01,1.550939232110977173e-01,1.773768067359924316e-01,1.658367365598678589e-02,-7.946541905403137207e-02,3.008487820625305176e-01,-4.014207124710083008e-01,-5.553369522094726562e-01,1.980029791593551636e-02,2.613555788993835449e-01,2.236048281192779541e-01,2.317713499069213867e-01,1.181380227208137512e-01,-4.986355900764465332e-01,5.013489350676536560e-02,-6.547710299491882324e-01
-1.454647332429885864e-01,-7.184114307165145874e-02,-6.728610396385192871e-02,1.858098506927490234e-01,-6.427350640296936035e-02,-5.084526538848876953e-02,-5.999083817005157471e-02,9.500744193792343140e-02,-9.018103033304214478e-02,-8.722464740276336670e-02,1.676502078771591187e-01,1.697177290916442871e-01,-2.497859597206115723e-01,-2.180464565753936768e-01,1.357351150363683701e-02,-7.722645998001098633e-03,-7.459222804754972458e-03,-6.219683215022087097e-02,1.272064745426177979e-01
-2.068250626325607300e-02,-4.590103402733802795e-02,2.008787915110588074e-02,1.067705228924751282e-01,-6.889434996992349625e-03,-1.750616878271102905e-01,3.118865564465522766e-02,-1.081762835383415222e-01,-7.669620215892791748e-03,2.001004070043563843e-01,-3.747392445802688599e-02,-2.537304461002349854e-01,-8.251553028821945190e-02,-6.502035260200500488e-02,3.265919089317321777e-01,-1.435472965240478516e-01,2.865858078002929688e-01,2.535065449774265289e-02,1.088042259216308594e-01
-4.567690938711166382e-02,1.070498973131179810e-01,-6.648915819823741913e-03,3.378811851143836975e-02,1.555683184415102005e-02,5.764922499656677246e-02,1.829155255109071732e-03,-1.763149648904800415e-01,-2.523704767227172852e-01,8.089769631624221802e-02,8.013343438506126404e-03,5.332813784480094910e-02,1.938301175832748413e-01,9.456967003643512726e-03,5.107681751251220703e-01,-1.838852651417255402e-02,3.952009975910186768e-01,3.389210626482963562e-02,-1.617779396474361420e-02
4.235693067312240601e-02,-1.070927642285823822e-02,8.288661018013954163e-03,6.453536334447562695e-04,9.999071061611175537e-02,-4.531788080930709839e-02,-5.506028607487678528e-02,-1.436908692121505737e-01,-1.973950862884521484e-01,-6.289052963256835938e-02,4.325763881206512451e-02,-2.357223927974700928e-01,-1.213987991213798523e-01,1.906384713947772980e-02,-1.525958478450775146e-01,-5.664185062050819397e-02,-1.129513457417488098e-01,2.082882262766361237e-02,-3.805257007479667664e-02
2.821229398250579834e-02,2.013437300920486450e-01,9.987370669841766357e-02,-1.071001514792442322e-01,2.781700193881988525e-01,3.198468387126922607e-01,1.631872057914733887e-01,1.056429520249366760e-01,1.509114354848861694e-01,-1.613021641969680786e-01,4.685113728046417236e-01,1.182395815849304199e-01,1.136412397027015686e-01,-1.749914884567260742e-01,-5.679218173027038574e-01,6.551815271377563477e-01,-6.879634261131286621e-01,5.160048604011535645e-02,-9.055605158209800720e-03
1.139272376894950867e-01,5.230643600225448608e-02,8.704868704080581665e-02,-1.910333149135112762e-02,2.929799556732177734e-01,1.991679519414901733e-01,6.872399151325225830e-02,1.559359878301620483e-01,1.777749210596084595e-01,1.535296738147735596e-01,-6.272043287754058838e-02,-4.037211835384368896e-01,-1.681629270315170288e-01,-1.421393901109695435e-01,-3.486924767494201660e-01,-4.139203429222106934e-01,2.482336200773715973e-02,-1.366828475147485733e-02,1.620205044746398926e-01
3.922260180115699768e-02,1.055683474987745285e-02,1.694149672985076904e-01,9.525055438280105591e-02,6.659872084856033325e-02,-6.323028355836868286e-02,-2.344300039112567902e-02,6.679458171129226685e-02,1.311695426702499390e-01,-2.113288454711437225e-02,1.303795576095581055e-01,1.119379699230194092e-02,6.401936407200992107e-04,1.030831784009933472e-01,6.501976400613784790e-02,-1.844353079795837402e-01,4.375292062759399414e-01,-9.445267170667648315e-02,-1.642915047705173492e-02
-1.295069605112075806e-01,-1.018306091427803040e-01,-1.438788175582885742e-01,1.355703771114349365e-01,-9.486146271228790283e-02,-1.184582114219665527e-01,1.372127681970596313e-01,-1.624300479888916016e-01,3.016387484967708588e-02,-7.593075931072235107e-02,4.126479849219322205e-02,-8.417510241270065308e-02,-1.585649400949478149e-01,-3.806708008050918579e-02,1.522084604948759079e-02,1.145612820982933044e-01,-7.143732160329818726e-02,-4.109762981534004211e-02,-5.165626108646392822e-02
-2.554872445762157440e-02,-2.877874672412872314e-02,3.295521065592765808e-02,1.857308596372604370e-01,-2.654756791889667511e-02,-7.803437858819961548e-02,-1.102668717503547668e-01,-1.361597049981355667e-02,3.314249916002154350e-04,-8.843136020004749298e-03,1.342914849519729614e-01,-3.222135081887245178e-02,-2.761088907718658447e-01,2.662779763340950012e-03,3.612169027328491211e-01,8.413871377706527710e-02,1.555027365684509277e-01,-1.436251848936080933e-01,-3.816861212253570557e-01
1.790019311010837555e-02,1.451360881328582764e-01,-7.970971055328845978e-03,3.491684049367904663e-02,5.199884530156850815e-03,-9.069447964429855347e-02,1.261227577924728394e-02,-7.439854554831981659e-03,5.172706022858619690e-02,-1.739563792943954468e-01,-8.142580837011337280e-02,5.009116604924201965e-02,-1.491939835250377655e-02,-1.469030976295471191e-01,5.902382358908653259e-02,-1.776053011417388916e-01,-9.497782588005065918e-02,-3.009652495384216309e-01,-1.957655698060989380e-02
4.087566584348678589e-02,1.124017834663391113e-01,4.466819763183593750e-02,-2.036761725321412086e-03,3.336490690708160400e-02,-5.443211644887924194e-02,5.321950092911720276e-02,7.440689206123352051e-02,4.691890180110931396e-01,3.706550225615501404e-03,5.554435029625892639e-02,1.106455251574516296e-01,3.281222656369209290e-02,-1.929652243852615356e-01,2.814649837091565132e-03,2.709422409534454346e-01,-1.577390730381011963e-02,-2.127049677073955536e-02,-1.229121349751949310e-02
4.844050854444503784e-02,-1.940898480825126171e-03,-4.814114421606063843e-03,8.199084550142288208e-02,-3.777712583541870117e-02,-1.473397463560104370e-01,3.065357170999050140e-02,-5.586480349302291870e-02,-9.007311612367630005e-02,-1.574601083993911743e-01,9.606412053108215332e-02,2.858178913593292236e-01,1.653127372264862061e-02,-2.558060735464096069e-02,-2.548022270202636719e-01,1.709411442279815674e-01,-2.350016534328460693e-01,7.468185573816299438e-02,1.453456189483404160e-02
1.622300595045089722e-01,-4.556106403470039368e-03,5.467111244797706604e-02,-1.646933518350124359e-02,-8.205418474972248077e-03,1.028448715806007385e-01,-1.541192829608917236e-02,-1.458334829658269882e-02,-7.959208451211452484e-03,-1.067427322268486023e-01,-3.362670913338661194e-02,-1.125728636980056763e-01,-3.118272684514522552e-02,-1.107286214828491211e-01,-2.705118060111999512e-01,5.327092483639717102e-02,-1.340510547161102295e-01,2.487432062625885010e-01,-6.768620107322931290e-03
-2.904706448316574097e-02,6.245950981974601746e-02,9.819872677326202393e-03,9.943414479494094849e-02,1.005148813128471375e-01,2.298807539045810699e-02,1.414232552051544189e-01,9.959322214126586914e-02,6.974716484546661377e-02,1.463346481323242188e-01,1.430464629083871841e-02,9.218838997185230255e-03,-8.667070418596267700e-02,-1.047074869275093079e-01,-8.199168741703033447e-02,-8.157891035079956055e-02,3.380426466464996338e-01,1.198463723994791508e-03,2.377577871084213257e-02
6.494520604610443115e-02,-1.984142698347568512e-02,1.691736653447151184e-02,1.705431044101715088e-01,-1.066316664218902588e-02,-7.056713849306106567e-02,7.433322072029113770e-02,-1.096923574805259705e-01,-3.879288733005523682e-01,2.764776647090911865e-01,-2.582899294793605804e-03,-7.674355059862136841e-02,-2.671810984611511230e-01,-4.054542779922485352e-01,2.709361910820007324e-02,2.566911466419696808e-02,-3.472452610731124878e-02,2.449254244565963745e-01,1.101210154592990875e-02
-9.142730385065078735e-02,-2.859375774860382080e-01,-2.845879495143890381e-01,-8.627602458000183105e-02,-8.597424626350402832e-02,-2.636259198188781738e-01,-3.064800500869750977e-01,-1.534899026155471802e-01,-6.118530035018920898e-02,-5.797986872494220734e-03,-4.817526787519454956e-02,-1.743895411491394043e-01,3.669214993715286255e-02,1.634949445724487305e-01,6.383214890956878662e-02,2.063657343387603760e-01,-1.344623863697052002e-01,-7.655608654022216797e-02,2.276122104376554489e-03
-1.510029733180999756e-01,-2.750116586685180664e-01,-2.614051103591918945e-01,3.288628756999969482e-01,-3.122621774673461914e-01,-3.950527310371398926e-01,-3.611094057559967041e-01,-6.238947510719299316e-01,-4.711293801665306091e-02,-6.298166513442993164e-02,-6.548560857772827148e-01,-9.631217122077941895e-01,-1.873939931392669678e-01,-3.500305414199829102e-01,-1.166531220078468323e-01,-1.279780387878417969e+00,5.897978544235229492e-01,-3.040098771452903748e-02,1.443351209163665771e-01
-7.937505096197128296e-02,-2.729383409023284912e-01,-1.217000782489776611e-01,-6.475506350398063660e-03,-7.447586953639984131e-02,-1.003205180168151855e-01,9.114734828472137451e-02,-2.222975045442581177e-01,3.038940429687500000e-01,-6.912979483604431152e-01,-4.864651262760162354e-01,-4.981375038623809814e-01,-4.195610582828521729e-01,-6.615682840347290039e-01,-1.193667769432067871e+00,6.395426392555236816e-01,-8.184042572975158691e-01,-6.047907844185829163e-02,2.101066522300243378e-02
3.496439009904861450e-02,-7.623839657753705978e-03,4.903615266084671021e-02,2.328837290406227112e-02,2.230660989880561829e-02,-2.505814135074615479e-01,2.484198659658432007e-02,-3.813923001289367676e-01,4.053070396184921265e-02,-4.992665648460388184e-01,-4.758604466915130615e-01,1.793971052393317223e-03,-2.774120569229125977e-01,-1.612814664840698242e-01,-7.837499678134918213e-02,-4.251930415630340576e-01,-3.645224571228027344e-01,7.287936285138130188e-03,6.422627484425902367e-04
1.125520393252372742e-01,7.165041752159595490e-03,9.547752887010574341e-02,1.471052616834640503e-01,9.602849930524826050e-02,5.452489852905273438e-02,1.156208291649818420e-01,2.477185130119323730e-01,-1.412059515714645386e-01,-2.379136718809604645e-02,2.171069234609603882e-01,2.414066791534423828e-01,-5.598580837249755859e-02,-5.629171617329120636e-03,6.592204421758651733e-02,3.585509657859802246e-01,1.397989988327026367e-01,-6.638637930154800415e-02,2.753146924078464508e-03
-9.734326973557472229e-03,-9.952910989522933960e-02,-8.315939456224441528e-02,9.869255870580673218e-02,1.842069998383522034e-02,1.165380701422691345e-02,3.089618496596813202e-02,-6.265820935368537903e-03,7.147331256419420242e-03,2.386627644300460815e-01,3.289483785629272461e-01,-2.671788036823272705e-01,-3.840406611561775208e-02,2.647540718317031860e-02,1.114963591098785400e-01,-3.012320399284362793e-02,1.513784527778625488e-01,-1.029882207512855530e-02,7.221423834562301636e-02
5.611715465784072876e-02,1.013869866728782654e-01,-1.182713080197572708e-02,1.554990559816360474e-01,4.793731495738029480e-02,1.135518625378608704e-01,2.977044135332107544e-02,-8.142247051000595093e-02,-3.707256317138671875e-01,6.338503956794738770e-02,1.481614410877227783e-01,3.999626263976097107e-02,1.080515161156654358e-01,2.556372582912445068e-01,4.097957015037536621e-01,6.887377053499221802e-02,3.588320910930633545e-01,5.375463888049125671e-02,-4.949558898806571960e-02
2.820722060278058052e-03,-3.023854456841945648e-02,-3.189127519726753235e-02,8.140254020690917969e-02,-7.587511558085680008e-03,1.668416559696197510e-01,4.435190558433532715e-02,-8.107180148363113403e-02,-8.800920099020004272e-02,2.030288614332675934e-02,1.486223489046096802e-01,-1.607360504567623138e-02,-2.406155765056610107e-01,-7.055922597646713257e-02,-2.813509404659271240e-01,1.128007620573043823e-01,-4.631859436631202698e-02,6.435378640890121460e-02,-1.077398210763931274e-01
4.415688291192054749e-02,9.232974052429199219e-02,-2.401029691100120544e-02,-1.630994230508804321e-01,8.217862248420715332e-02,2.943335473537445068e-01,2.880570888519287109e-01,7.037906348705291748e-02,-6.180829554796218872e-02,-1.832169443368911743e-01,3.080124258995056152e-01,-8.189057558774948120e-02,7.986408472061157227e-02,6.115609779953956604e-02,-7.648595422506332397e-02,6.814723014831542969e-01,-5.921747088432312012e-01,-2.658211998641490936e-02,-9.133141487836837769e-02
3.527474030852317810e-02,1.717136502265930176e-01,4.006522893905639648e-02,-6.026966962963342667e-03,-3.669199049472808838e-01,6.459710747003555298e-02,1.540870964527130127e-01,-2.625541388988494873e-01,1.090383976697921753e-01,-4.182953760027885437e-02,-1.377606242895126343e-01,-2.298264205455780029e-01,-7.987151741981506348e-01,-3.504214584827423096e-01,-1.093160063028335571e-01,-6.872202157974243164e-01,3.963397443294525146e-02,1.154361572116613388e-02,3.603343293070793152e-02
1.710298284888267517e-02,1.563106663525104523e-02,1.412088423967361450e-01,1.574589312076568604e-01,2.488224953413009644e-02,-1.113460808992385864e-01,-3.670326247811317444e-02,1.108480840921401978e-01,1.094544306397438049e-01,7.544400542974472046e-02,4.162630811333656311e-02,-8.204627037048339844e-02,-1.818478666245937347e-02,1.431006342172622681e-01,1.224909648299217224e-01,-2.028082162141799927e-01,6.953147649765014648e-01,6.489592790603637695e-02,-1.392667591571807861e-01
7.702416926622390747e-02,-3.067453578114509583e-02,-4.981750249862670898e-02,1.337424069643020630e-01,4.661200195550918579e-02,2.717077359557151794e-02,2.638057470321655273e-01,-4.293614625930786133e-02,2.572257220745086670e-01,1.289578974246978760e-01,2.167878150939941406e-01,-1.116368770599365234e-01,1.227733120322227478e-01,3.089487254619598389e-01,8.498325198888778687e-02,2.891428470611572266e-01,-2.109266072511672974e-01,3.811466321349143982e-02,-2.745838090777397156e-02
1.203836966305971146e-02,-8.956583216786384583e-03,1.633992344141006470e-01,1.651880592107772827e-01,9.438798576593399048e-02,2.731037512421607971e-02,9.663411229848861694e-02,8.575499802827835083e-02,-6.204397976398468018e-02,-1.862685680389404297e-01,-2.380598634481430054e-01,4.324903711676597595e-02,-1.124805733561515808e-01,1.812302619218826294e-01,6.725626587867736816e-01,6.440142542123794556e-02,2.259183228015899658e-01,6.498593091964721680e-02,-4.267151951789855957e-01
7.591349631547927856e-02,2.137734442949295044e-01,-4.914535209536552429e-03,2.351448088884353638e-01,1.941477656364440918e-01,-2.351516624912619591e-03,6.965637952089309692e-02,-2.925787353888154030e-03,2.370932549238204956e-01,-5.303841456770896912e-02,4.433908686041831970e-02,1.379008889198303223e-01,1.807012408971786499e-01,-2.000709623098373413e-02,1.181761026382446289e-01,-5.077412724494934082e-02,1.971731521189212799e-02,6.522221118211746216e-02,-1.183115504682064056e-02
-2.537334710359573364e-02,-5.537026096135377884e-03,8.149660378694534302e-02,6.577882170677185059e-02,-9.166209399700164795e-02,-1.547991335391998291e-01,4.557171463966369629e-02,1.011687815189361572e-01,5.596362948417663574e-01,-5.328372493386268616e-02,-1.996637284755706787e-01,4.446524754166603088e-02,1.675261184573173523e-02,7.758690509945154190e-03,1.158975064754486084e-01,2.848020493984222412e-01,2.018907805904746056e-03,1.042279675602912903e-01,-3.267074003815650940e-02
-4.690250381827354431e-03,1.287686824798583984e-01,6.101050972938537598e-02,1.189571097493171692e-01,-4.646020382642745972e-02,-2.618149667978286743e-02,4.972736909985542297e-02,-1.313235461711883545e-01,-1.560483276844024658e-01,4.528426006436347961e-02,2.953402698040008545e-01,3.976775705814361572e-01,8.211690187454223633e-02,-5.813385918736457825e-02,-6.137969717383384705e-02,1.549440622329711914e-01,-2.072482705116271973e-01,6.938263028860092163e-02,2.391213029623031616e-01
-3.111576195806264877e-03,-9.591712057590484619e-02,-2.778123132884502411e-02,-2.095455490052700043e-02,-1.489889156073331833e-02,1.840174794197082520e-01,-1.122585497796535492e-02,-1.082386672496795654e-01,9.465181082487106323e-02,-4.836747050285339355e-02,1.123894704505801201e-03,-9.741866588592529297e-02,7.435683161020278931e-02,2.413656711578369141e-01,2.393190264701843262e-01,7.176188379526138306e-02,-2.897938527166843414e-02,-9.918600320816040039e-02,2.448101937770843506e-01
-4.937564022839069366e-03,1.373177021741867065e-02,-3.032740391790866852e-02,1.266471892595291138e-01,3.266623616218566895e-02,8.715874515473842621e-03,1.392314732074737549e-01,1.666765958070755005e-01,-2.981255296617746353e-03,1.228274181485176086e-01,5.007943511009216309e-02,-9.181278292089700699e-04,-5.683956667780876160e-02,-9.125041216611862183e-02,-5.851808562874794006e-02,-1.193725317716598511e-01,1.110869422554969788e-01,8.148958534002304077e-02,2.990331500768661499e-02
-5.222873389720916748e-02,-2.137371525168418884e-02,9.391619823873043060e-03,6.431654095649719238e-02,-4.694267362356185913e-02,-1.054253056645393372e-02,6.999557465314865112e-02,-1.927841305732727051e-01,-8.778596669435501099e-02,1.437944471836090088e-01,-2.625359296798706055e-01,-3.374708592891693115e-01,2.183523960411548615e-02,-5.061353440396487713e-04,2.416012436151504517e-02,9.665218740701675415e-02,-1.358563601970672607e-01,-1.448271423578262329e-01,1.286249235272407532e-02
1.477338373661041260e-01,3.023020923137664795e-01,5.691637098789215088e-02,4.385467767715454102e-01,4.444401264190673828e-01,1.596831381320953369e-01,1.472521722316741943e-01,-2.302888631820678711e-01,3.569978475570678711e-01,1.648188680410385132e-01,9.077920764684677124e-02,7.110724598169326782e-02,7.514041662216186523e-02,8.038269728422164917e-02,3.372972458600997925e-02,3.073025345802307129e-01,2.108830027282238007e-03,2.236111015081405640e-01,-2.637080382555723190e-03
6.173459812998771667e-02,2.263542497530579567e-03,1.645085811614990234e-01,5.905253812670707703e-02,1.985967904329299927e-01,-9.394559892825782299e-04,3.026163280010223389e-01,-3.051562607288360596e-02,-1.057215183973312378e-01,2.602114975452423096e-01,6.312112510204315186e-02,-1.550486385822296143e-01,2.780853807926177979e-01,-3.055777400732040405e-03,-4.161030650138854980e-01,5.315579771995544434e-01,2.391287684440612793e-01,5.277512222528457642e-02,8.832851797342300415e-02
7.966712862253189087e-02,-1.756400465965270996e-01,-7.713587256148457527e-04,5.605059862136840820e-01,1.742887049913406372e-01,7.676652073860168457e-02,6.742393970489501953e-01,-6.514039635658264160e-02,1.513475328683853149e-01,-2.692743018269538879e-02,1.349305808544158936e-01,-2.982567250728607178e-01,1.453996747732162476e-01,-4.108957573771476746e-02,-2.176502645015716553e-01,4.988109171390533447e-01,3.713138401508331299e-01,1.646223478019237518e-02,6.870308518409729004e-02
