-2.517942278290608016e-11,1.898593060545294975e-09,2.306592250533867627e-08,5.211107545477489111e-09,2.236395735266683005e-09,6.934559149129881916e-09,-1.576639041545035980e-09,-1.869016719169280805e-09,-2.271981047741178372e-09,5.627576626920927083e-09,-1.398562821108839671e-09,1.050402342883671736e-08,-2.343084304357034853e-08,7.034593352273077471e-09,-1.304927499390373669e-09,9.636202058516118996e-09,7.088362785623303353e-09,4.473202697141687167e-09,-3.872127507520417566e-09,-7.101074395166051545e-09,2.833278500702363090e-09,1.170662411453804452e-08,4.440538603489585512e-09,-1.544651295759535969e-09,-2.288435885233752742e-09,-2.294592427176667115e-08,-2.297239509729820384e-09,-1.930429371910236114e-09,-4.172274525870989237e-09,1.042281549956669551e-08,-5.645408140964036647e-09,-1.185797682268230346e-08
-7.599676443703629047e-09,2.835410128909643390e-09,-1.230790136474979590e-08,-3.640415968675370095e-09,-2.270295729189797385e-09,-4.612596971043103622e-09,-1.313466002628160822e-09,-2.304571111721998022e-08,-7.212209052198659265e-09,4.547118681585970990e-09,-9.620866769921576633e-09,1.536059945905776658e-09,-5.210766484964324263e-09,-1.184778053442414603e-08,6.063181956506014103e-09,2.404682453160944533e-09,4.179196100295712313e-09,1.170543040274196755e-08,-2.090755790717935270e-09,3.536293036177085014e-09,-2.325064363262185907e-09,-5.773677091980289333e-09,2.070948523780202777e-09,-2.259374687341164645e-09,-2.306570934251794824e-08,-2.304394897123529518e-08,-2.835580659166225814e-09,-7.713254035479621962e-09,4.192097780020276332e-09,1.479436795293054274e-09,-4.503763140206729076e-09,-1.044182074139143879e-08
6.026370513723122713e-09,5.617347031972030891e-09,-1.549552708368651111e-09,1.229697765836590406e-08,1.185312381579706198e-08,-2.194480819284194695e-09,-2.264368070825639734e-08,-1.554015360838434390e-09,1.322826514993380442e-09,1.133069904568628772e-08,-2.304367185956834874e-08,1.426239837343246109e-08,-3.456076314023448504e-09,-2.838159929297034978e-09,3.443143548054194980e-09,1.267040250496620502e-08,-2.299426249408043077e-08,2.926395126223724219e-09,-1.450048747742016531e-09,2.303633195310794690e-08,1.998048393403450973e-09,-4.816666510087941333e-11,-4.387850527365344533e-09,-4.819095469899004058e-11,-4.429667743721665829e-09,5.677357695077489552e-09,5.762670785003365381e-09,-3.448970886665847502e-09,2.358133066593381955e-08,4.466196745767092580e-09,1.133273652698107981e-08,-5.752646803358629768e-09
-6.022661480642454990e-09,-1.573995822568008407e-09,-4.574959078240681265e-09,1.021793583078078882e-08,-1.172587138498215609e-09,7.173691862760733784e-09,-2.270494681155810213e-09,4.376938367300908794e-09,-4.420988020115146355e-09,-7.777300581324197992e-09,-4.376995210719769602e-09,-2.262920295592607545e-09,2.171302915243700227e-09,-2.357456629908938339e-08,-2.327217307751539010e-09,5.204016328974603312e-09,-9.503160036672397837e-09,1.388871018193071905e-09,-1.572340257993687374e-09,-1.367625790393844909e-09,2.284704336830145621e-08,7.020339864993729861e-09,-4.432328282177877554e-09,-1.900582580205423255e-09,2.337051219214458797e-09,1.428803519942789535e-09,2.285363720488930994e-08,-4.529797426044979147e-09,-7.214233654906365700e-09,-2.383789521331891592e-08,2.283030831051746645e-08,-7.177429317550831911e-09
1.387449932721551704e-09,4.435977363215215519e-09,1.268412042065847345e-08,-7.317180639176967816e-09,6.024878373978026502e-09,-3.438432649716105516e-09,-4.601964295747329459e-11,1.226304169321679183e-09,-7.783211408707302326e-09,-7.225630760387957707e-09,1.543848382468127056e-09,-4.530543495917527252e-09,-1.034174257341646808e-08,-1.218722678331118914e-09,-3.363208378459603409e-09,6.035380195612560783e-09,1.730729004556508244e-09,2.088936801314389413e-09,-2.263524256918003630e-09,-1.575118480090509365e-09,-7.317294326014689432e-09,1.433080987212065338e-09,-4.375993345462347861e-09,-2.318186309580028137e-09,-4.420288579609632507e-09,7.586758776767510426e-09,-1.384685921479444914e-09,2.437303470159690733e-09,2.304394675078924593e-09,3.944226278917994932e-09,2.317148917185818391e-09,-2.405144305939188598e-09
7.102438637218710937e-09,-5.662631696878861476e-09,3.193344699781164309e-09,3.955090477347766864e-09,-6.990139578277876353e-09,-7.318008421464128332e-09,2.324758829885809064e-09,-1.033887198076399727e-08,-4.390047880775682643e-09,5.211938880478328429e-09,1.202122756893686528e-08,-1.756122136598037287e-09,-2.306563828824437223e-08,-5.699754002108647910e-09,-2.303036339412756206e-08,2.029094003930254075e-09,-1.187246834177813071e-08,-1.718656883475944142e-09,2.288149758555846347e-08,2.100454699061060637e-09,2.064507453880537469e-09,2.355752037885849859e-08,-2.292059875230734178e-09,-2.258131237553584469e-09,-7.146591762818843563e-09,4.372035622424164103e-09,-5.712536665924972112e-09,1.185172404660761458e-08,-1.228997126290209962e-09,2.073112792544407057e-09,2.259317843922303837e-09,-9.621037300178159057e-09
-1.536333193996597402e-08,1.867577648084761677e-09,2.080000172099971678e-09,5.637611710795908948e-09,7.163722948178019578e-09,-4.544399079264849206e-09,3.472702125861815148e-09,-7.180283922991748113e-09,-2.220609474079537904e-09,1.187819531622835711e-08,-2.318122360733809728e-09,-6.931908824725496743e-09,2.282843913903320754e-09,5.704464900446737374e-09,-7.405291491124899039e-09,4.555007482309747502e-09,6.930295892715321315e-09,4.545486209650562159e-09,-9.600424455413758551e-09,3.454505126398998982e-09,2.264310516864043166e-08,-6.905327976092223707e-10,1.574361752076924859e-09,4.490078087115989547e-09,2.122860776054835696e-09,7.591157036301865446e-09,-1.035555552419964442e-08,6.662159712789161858e-09,4.445811274678135305e-09,7.557450665274245694e-09,-1.032891550067915887e-08,-7.277253466497768386e-09
4.502732853239876931e-09,2.285813982538797973e-09,2.196552495448145237e-09,-1.867069832073298130e-09,2.282804167919039173e-08,9.542190149147700140e-09,-5.212414944111287696e-09,6.449054623658412311e-09,-4.441152778866808148e-09,-1.852587305783970351e-09,1.582522335397129609e-09,7.538599966494530236e-09,6.072994551686861087e-09,7.157967552018362767e-09,5.207313247268530176e-09,1.184213882510221083e-08,-9.453176907925353589e-09,-2.273967680821442627e-08,6.057197410314074659e-09,4.597256353378043059e-09,2.283482736231690069e-08,-5.222149379591201068e-09,-2.604178206411233987e-08,4.376242035419863896e-09,-1.034086150042412555e-08,2.273331034530201578e-08,-1.172964569917667177e-08,-2.269499921325746072e-09,-5.646751066734623237e-09,1.728114207288911075e-09,1.229667923041688482e-08,-4.430804612098881989e-09
-4.520251881134917937e-11,-1.558335460671855799e-09,-7.251769851279732393e-09,4.418526433624947458e-09,1.255829840118849461e-08,-2.392921194527275475e-09,-2.846920921228957013e-09,1.133120175467183799e-08,1.219452894218875372e-08,6.756002424168627840e-09,2.272520305268699303e-08,-2.289636746866108297e-08,-1.042239627935259705e-08,4.573147638353702860e-09,-6.933273066778156135e-09,-1.341183430980663616e-08,1.012964379043523877e-08,-2.334052728869551174e-09,4.480016801977626528e-09,-1.723744369463986459e-09,-4.509518536366385888e-09,-1.534077531673005979e-09,4.603826209148564885e-09,-4.539467912678674111e-09,2.257442011099897172e-09,-1.044507680347805945e-08,-2.094428408483395287e-09,1.564701923584266297e-09,-2.314576752482366828e-09,-1.454027787062273092e-09,5.728332030940919140e-09,-1.963379014924271360e-09
-1.183643316693405723e-08,-1.181674980088587290e-09,-7.146728986384687232e-09,-1.026575535689744356e-08,-5.772618383304006784e-09,-1.573597918635982751e-09,1.508604574596006387e-09,2.326599135571427723e-09,4.534536746092499016e-09,1.044478459277797811e-08,5.304220618285171440e-09,4.552669796709096772e-09,7.110169342183780827e-09,1.254747683532286828e-08,1.531576421243130426e-09,2.338806259771786245e-09,-2.288147626927639067e-08,-1.186757270232874362e-08,2.296068402074524784e-08,-1.042401631679013008e-08,-4.400173114760264070e-09,-6.037545574599789688e-09,9.632919351076907333e-09,-1.257999659998176867e-08,-1.173339736482148510e-08,-2.071556037819277662e-09,4.412488596727826007e-09,-2.310654556580971075e-09,2.303042023754642287e-08,1.042372499426846844e-08,-4.548001530935152914e-09,2.306421720277285203e-08
