-6.811971217393875122e-02,-3.547106981277465820e-01,-1.904869824647903442e-01,-2.134795337915420532e-01,-1.216035336256027222e-01,-1.132900938391685486e-01,-9.258844703435897827e-02,-3.594390302896499634e-02,-4.049563780426979065e-02,-2.261833101511001587e-02,1.219108141958713531e-02,1.649064943194389343e-02,3.909923136234283447e-02,4.254751652479171753e-02,7.521300017833709717e-02,8.238176256418228149e-02,1.005593165755271912e-01,1.430335789918899536e-01,1.888240128755569458e-01,1.912035048007965088e-01
-6.084090471267700195e-02,-8.438115566968917847e-02,1.099972128868103027e-01,1.427156925201416016e-01,8.529498428106307983e-02,4.964002966880798340e-02,1.051423251628875732e-01,1.335622817277908325e-01,5.239611491560935974e-02,4.236794263124465942e-02,5.271524563431739807e-02,8.646400272846221924e-02,3.263596445322036743e-02,4.252233356237411499e-02,7.150422036647796631e-02,6.474237143993377686e-02,5.668281763792037964e-02,1.637284457683563232e-02,5.826206132769584656e-02,2.648996748030185699e-02
2.150218747556209564e-02,7.193960547447204590e-01,-9.494936466217041016e-02,-8.440043032169342041e-02,-8.564615994691848755e-02,-7.546771317720413208e-02,-9.771630913019180298e-02,-9.428048878908157349e-02,-5.031716451048851013e-02,-4.461712390184402466e-02,-4.636018350720405579e-02,-4.800152033567428589e-02,-3.877786919474601746e-02,-1.429308578372001648e-02,-3.058076277375221252e-02,-6.717220414429903030e-03,-2.886888803914189339e-03,2.444242360070347786e-03,7.221299456432461739e-04,6.577277556061744690e-03
7.928566075861454010e-03,2.573132514953613281e-01,-1.354031413793563843e-01,-1.336798518896102905e-01,-1.318430900573730469e-01,-1.380902975797653198e-01,-1.337941586971282959e-01,-1.305962204933166504e-01,-1.330379694700241089e-01,-1.104227006435394287e-01,-1.405087560415267944e-01,-1.254229843616485596e-01,-1.036144345998764038e-01,-1.241762191057205200e-01,-8.914218842983245850e-02,-8.697738498449325562e-02,-6.396204978227615356e-02,-6.604472547769546509e-02,-7.051175832748413086e-02,-8.449329435825347900e-02
-5.215690284967422485e-02,-4.712534323334693909e-02,-3.700802102684974670e-03,-4.034810233861207962e-03,-5.834102164953947067e-03,-6.783649791032075882e-03,-7.009266410022974014e-03,-8.204694837331771851e-03,-8.451837114989757538e-03,-9.706737473607063293e-03,-1.007342804223299026e-02,-1.033455505967140198e-02,-1.076858676970005035e-02,-1.238327939063310623e-02,-1.237684953957796097e-02,-1.271403767168521881e-02,-1.408835407346487045e-02,-1.327313762158155441e-02,-1.600685529410839081e-02,-1.626982539892196655e-02
2.117605321109294891e-02,-2.210863232612609863e-01,1.813074201345443726e-02,1.969036832451820374e-02,2.263374254107475281e-02,1.915607787668704987e-02,2.203241549432277679e-02,2.231887169182300568e-02,2.011638507246971130e-02,4.451474547386169434e-02,3.698872774839401245e-02,7.995831966400146484e-02,5.796689167618751526e-02,7.904110848903656006e-02,5.669219046831130981e-02,6.494584679603576660e-02,7.235366106033325195e-02,9.095586836338043213e-02,5.703986063599586487e-02,9.238469600677490234e-02
1.613738859305158257e-04,6.483382731676101685e-02,2.958443462848663330e-01,2.272632867097854614e-01,1.819105893373489380e-01,1.532111763954162598e-01,9.456939995288848877e-02,7.032401114702224731e-02,1.722340658307075500e-02,2.351065538823604584e-02,7.955148816108703613e-03,-4.111846908926963806e-02,-4.740638285875320435e-02,-6.181827932596206665e-02,-8.494564890861511230e-02,-5.617367476224899292e-02,-1.335658580064773560e-01,-1.455524712800979614e-01,-1.368784308433532715e-01,-1.944462656974792480e-01
2.563898451626300812e-02,-7.098542898893356323e-02,-3.083111941814422607e-01,-3.182348310947418213e-01,-3.036632537841796875e-01,-3.182481229305267334e-01,-3.049200773239135742e-01,-2.498575150966644287e-01,-1.957106590270996094e-01,-1.851581782102584839e-01,-1.654762476682662964e-01,-1.543871611356735229e-01,-2.072934806346893311e-01,-1.298495382070541382e-01,-9.425985068082809448e-02,-7.315941900014877319e-02,-1.057162061333656311e-01,-7.044966518878936768e-02,-7.651439309120178223e-02,-3.586854785680770874e-02
2.885004971176385880e-03,5.797547698020935059e-01,8.751959353685379028e-02,6.972060352563858032e-02,5.864653736352920532e-02,7.851321995258331299e-02,3.645399212837219238e-02,2.642955444753170013e-02,4.456007480621337891e-02,3.268066048622131348e-02,2.234523743391036987e-02,1.615107432007789612e-02,5.177782848477363586e-03,4.954844713211059570e-03,4.987939726561307907e-03,5.401894915848970413e-03,1.946210279129445553e-03,1.400089357048273087e-03,-1.077145524322986603e-02,-1.651757862418889999e-03
5.806010216474533081e-02,-3.834847211837768555e-01,4.625107685569673777e-04,-5.973674356937408447e-03,-7.706516887992620468e-03,-2.109380252659320831e-02,-1.425448618829250336e-02,-4.803910106420516968e-02,-2.241080813109874725e-02,-6.992924213409423828e-02,-1.025629118084907532e-01,-8.998386561870574951e-02,-8.840499073266983032e-02,-9.501705318689346313e-02,-1.314364671707153320e-01,-1.023526936769485474e-01,-1.050142720341682434e-01,-1.270783841609954834e-01,-1.023942381143569946e-01,-1.464299857616424561e-01
