2.034083474427461624e-03,6.129818409681320190e-02,-4.972245171666145325e-02,1.804072782397270203e-02,1.437692642211914062e-01,2.363470047712326050e-01,1.061175167560577393e-01,-1.778707653284072876e-01,6.387482583522796631e-02,1.805232614278793335e-01,4.560619592666625977e-02,-1.375270634889602661e-01,6.854004412889480591e-02,1.181393638253211975e-01,-1.733617484569549561e-01,-5.177636444568634033e-02,2.861821949481964111e-01,1.204610685817897320e-03,7.190740853548049927e-02,2.827704846858978271e-01,7.554180175065994263e-02,3.038011789321899414e-01,4.577643796801567078e-02,1.130017563700675964e-01,-1.226749122142791748e-01,-1.311177015304565430e-01,1.435178220272064209e-01,2.583358287811279297e-01,-5.894637852907180786e-02,2.745334059000015259e-02,2.020027637481689453e-01,1.316290050745010376e-01,-2.956342138350009918e-02,-4.358736798167228699e-02,1.964660286903381348e-01,1.470715552568435669e-01,1.152718719094991684e-02,6.117701157927513123e-02,-6.541147083044052124e-02,2.318045794963836670e-01,-2.363946987316012383e-03,-1.061005964875221252e-01,8.409614115953445435e-02,1.013101357966661453e-02,2.440647967159748077e-02,1.913423538208007812e-01,-9.549030661582946777e-02,2.787463180720806122e-02,-1.972604077309370041e-03,2.276666313409805298e-01,5.272972211241722107e-02,4.517500847578048706e-02,1.397318243980407715e-01,2.082196474075317383e-01,1.662711948156356812e-01,-4.899512603878974915e-02,1.133398637175559998e-01,-4.580353200435638428e-02,-3.505600094795227051e-01,1.955464035272598267e-01,3.514257073402404785e-02,1.466269940137863159e-01,7.341277087107300758e-04,8.090959489345550537e-02,-1.121456772089004517e-01,2.909110486507415771e-01,1.752829700708389282e-01,-1.055055335164070129e-01,6.190906465053558350e-02,-5.255576968193054199e-02,-2.908385396003723145e-01,-8.542955666780471802e-02,1.312882602214813232e-01,-6.678225100040435791e-02,-2.019170857965946198e-02,-4.810384707525372505e-04,-1.511823013424873352e-02,-5.161286517977714539e-02,-6.677171587944030762e-02,-1.483303159475326538e-01
2.647992223501205444e-02,-5.795911699533462524e-02,1.245738938450813293e-02,1.097548529505729675e-01,2.475936710834503174e-02,4.274605587124824524e-02,-1.459622234106063843e-01,1.129336096346378326e-02,-5.377799645066261292e-02,-4.597899615764617920e-01,-4.275811463594436646e-02,-2.582463920116424561e-01,-3.971256315708160400e-02,1.891438663005828857e-01,-2.612734138965606689e-01,-6.198911368846893311e-02,-3.192456364631652832e-01,-1.133254393935203552e-01,9.261437505483627319e-02,-2.288037911057472229e-02,-3.404718637466430664e-01,4.099204379599541426e-04,1.186412319498231227e-07,-3.378899395465850830e-01,2.077126801013946533e-01,-1.478348536920748302e-07,-3.350001946091651917e-02,-9.631304442882537842e-02,2.751830220222473145e-02,8.456952869892120361e-03,-1.022780239582061768e-01,2.372980266809463501e-01,-2.631136216223239899e-02,8.444707840681076050e-02,4.141424223780632019e-02,-8.762387186288833618e-02,1.506208721548318863e-02,6.391555536538362503e-03,1.938258707523345947e-01,-1.465101838111877441e-01,1.388251149592178990e-07,4.036702215671539307e-01,-1.376355385218630545e-07,-2.929733097553253174e-01,-2.392444759607315063e-01,1.557770818471908569e-01,8.596127543114562286e-08,2.121182717382907867e-02,8.451414108276367188e-02,-7.639104127883911133e-02,-2.120699286460876465e-01,8.122064918279647827e-02,-3.296812251210212708e-02,-7.681191712617874146e-02,8.324394375085830688e-02,-2.427799999713897705e-02,-2.574005722999572754e-01,8.552505820989608765e-02,-1.481593727703511831e-07,8.753312379121780396e-02,-4.627639800310134888e-02,1.230669692158699036e-01,-1.835421323776245117e-01,2.004748582839965820e-01,1.894760578870773315e-01,-1.512673009074205766e-07,-2.512999251484870911e-02,-2.921356856822967529e-01,-4.298771545290946960e-02,9.799792431294918060e-03,-1.409569989618830732e-07,-1.580109056931178202e-07,1.642459481954574585e-01,-2.030660398304462433e-02,-1.569964177906513214e-02,-2.644847333431243896e-01,1.093098819255828857e-01,-2.745948433876037598e-01,-6.020959466695785522e-02,3.055512905120849609e-01
-3.545091450214385986e-01,-4.347927272319793701e-01,1.133141741156578064e-01,-2.175972610712051392e-01,-2.902640998363494873e-01,-2.543667554855346680e-01,-2.918047606945037842e-01,2.238419055938720703e-01,-1.902433484792709351e-01,-1.923754215240478516e-01,-1.384469121694564819e-01,4.973595589399337769e-02,-2.670851349830627441e-01,-2.333783060312271118e-01,3.307594358921051025e-01,-4.037233293056488037e-01,1.128729134798049927e-01,7.152825593948364258e-02,6.846605241298675537e-02,6.551538407802581787e-02,5.454424768686294556e-02,1.543206309406741639e-07,-6.002999097108840942e-02,1.080990955233573914e-01,-1.442341804504394531e-01,-1.393355242908000946e-02,-9.801813960075378418e-02,7.169390469789505005e-02,1.997866630554199219e-01,1.245233640074729919e-01,-1.473401337862014771e-01,4.430851638317108154e-01,1.045065745711326599e-01,3.355025500059127808e-02,-2.742610871791839600e-02,3.768582269549369812e-02,9.429572522640228271e-02,4.592190384864807129e-01,-3.226201236248016357e-01,-3.091894276440143585e-02,-5.227396031841635704e-04,9.852687269449234009e-02,9.571065362479203031e-08,-2.535608597099781036e-02,3.743244335055351257e-02,1.576772481203079224e-01,5.562857389450073242e-01,5.876485724002122879e-03,-4.696152359247207642e-02,1.568684168159961700e-02,8.687529712915420532e-02,1.974771469831466675e-01,2.091523818671703339e-02,-1.823528558015823364e-01,-1.134969096483473550e-07,-3.636745363473892212e-02,4.197201132774353027e-02,1.082577928900718689e-01,1.281485676765441895e+00,-8.494875580072402954e-02,1.088955476880073547e-01,-2.531581185758113861e-02,4.946195706725120544e-02,2.100527659058570862e-02,1.667057424783706665e-01,-5.446186065673828125e-01,-5.567476525902748108e-02,4.458233714103698730e-01,2.264665812253952026e-02,-9.739595651626586914e-02,2.003721594810485840e-01,1.756369918584823608e-01,7.663789391517639160e-02,9.434707462787628174e-02,4.253565147519111633e-02,-1.263913512229919434e-01,8.527396246790885925e-03,-6.827084720134735107e-02,-4.562379792332649231e-03,3.022370859980583191e-02
1.473743617534637451e-01,-1.418771445751190186e-01,3.088052868843078613e-01,1.239284351468086243e-01,3.756267204880714417e-02,9.212088771164417267e-03,-1.004825383424758911e-01,3.674687445163726807e-01,-3.858205303549766541e-02,2.095103710889816284e-01,7.120409980416297913e-03,-5.038334056735038757e-03,-1.648590713739395142e-01,9.228155016899108887e-02,-1.701189577579498291e-02,1.964225322008132935e-01,-8.193542249500751495e-03,-1.943209394812583923e-02,8.724905550479888916e-02,-1.115616083145141602e+00,-1.791922189295291901e-02,-3.232574090361595154e-02,-1.279904693365097046e-01,-7.986688613891601562e-02,1.640642285346984863e-01,7.425754517316818237e-02,2.052711509168148041e-02,9.128493815660476685e-02,1.396969426423311234e-02,6.914307177066802979e-02,4.022669047117233276e-02,-1.667136326432228088e-02,-5.550446361303329468e-02,-5.112313032150268555e-01,1.645815521478652954e-01,-1.130604147911071777e-01,-1.326951086521148682e-01,-9.553703665733337402e-02,-1.505697071552276611e-01,-2.276067063212394714e-02,-1.486621946096420288e-01,-1.426291704177856445e+00,-2.577891945838928223e-01,7.314490526914596558e-02,-5.935811204835772514e-04,-1.810646802186965942e-02,5.081506446003913879e-02,-5.729741975665092468e-02,2.146726548671722412e-01,2.201063185930252075e-01,-5.989898368716239929e-02,3.926343843340873718e-02,-2.097066193819046021e-01,6.527283787727355957e-02,-2.837828919291496277e-02,-2.097928076982498169e-01,-4.685898870229721069e-02,6.093513686209917068e-03,5.719225388020277023e-03,-9.264432825148105621e-03,1.085962448269128799e-02,1.786011904478073120e-01,1.309386342763900757e-01,-1.907663643360137939e-01,-3.542110696434974670e-02,8.757194876670837402e-02,-2.519476041197776794e-02,4.529279470443725586e-02,-1.625570468604564667e-02,-1.197836160659790039e+00,-7.147269789129495621e-03,8.552982658147811890e-02,-3.307976946234703064e-02,-5.735599435865879059e-03,2.367145195603370667e-02,1.139445602893829346e-01,-2.083455771207809448e-02,-3.338385373353958130e-02,3.454441949725151062e-02,6.057439446449279785e-01
2.267061499878764153e-03,-5.864840466529130936e-03,4.634511843323707581e-02,3.315037190914154053e-01,-2.815353311598300934e-02,1.951680928468704224e-01,8.170314878225326538e-02,3.346317708492279053e-01,-3.906168416142463684e-02,-2.324181050062179565e-01,-7.284548133611679077e-02,-6.716514378786087036e-02,4.206942394375801086e-02,2.942079901695251465e-01,-6.716714054346084595e-02,4.466400295495986938e-02,-4.080808460712432861e-01,-1.086539626121520996e-01,3.611835837364196777e-01,-9.455788731575012207e-01,-1.597696095705032349e-01,1.392814218997955322e-01,-2.996766008436679840e-02,-7.448267936706542969e-02,-2.233567237854003906e-01,-1.941542956046760082e-03,2.792287059128284454e-02,5.616201460361480713e-02,7.491633296012878418e-02,1.518542915582656860e-01,-5.488282069563865662e-02,-5.332629662007093430e-03,-4.496866837143898010e-02,-1.472702175378799438e-01,8.362991809844970703e-01,-7.753064483404159546e-02,1.207505166530609131e-01,5.871818214654922485e-02,1.281466055661439896e-02,-2.650946937501430511e-02,2.379365469096228480e-07,-1.590030640363693237e-01,1.795291900634765625e-01,-1.498648166656494141e+00,7.461754232645034790e-02,2.759501636028289795e-01,-6.120114400982856750e-02,-6.525306105613708496e-01,5.300039052963256836e-02,2.519833743572235107e-01,1.575785428285598755e-01,2.411516197025775909e-02,4.801037162542343140e-02,4.283128678798675537e-02,-3.162638470530509949e-02,1.008190065622329712e-01,4.851069767028093338e-03,-1.730881514959037304e-03,1.695252507261102437e-07,-2.606342546641826630e-03,-4.765396565198898315e-02,3.470019996166229248e-01,1.543026603758335114e-02,8.059473335742950439e-02,-4.209886118769645691e-02,9.614117857381643262e-08,-5.814852938055992126e-02,-1.017378270626068115e-01,-7.800090312957763672e-02,-8.796542882919311523e-01,4.409993081821994565e-08,-5.917933210730552673e-02,-2.265656925737857819e-02,-3.107366710901260376e-02,-3.852597251534461975e-02,2.606549113988876343e-02,-1.688040047883987427e-01,8.856670558452606201e-02,-2.461193054914474487e-01,8.216802030801773071e-02
-2.832183055579662323e-02,-5.443660169839859009e-02,-2.786605656147003174e-01,-3.949704393744468689e-02,9.166779369115829468e-02,1.664960086345672607e-01,3.077375888824462891e-01,-2.202501744031906128e-01,9.761752188205718994e-02,5.365458503365516663e-02,4.504765383899211884e-03,-1.321743577718734741e-01,1.002350971102714539e-01,7.322839647531509399e-02,-1.784459948539733887e-01,-3.605308756232261658e-02,3.530099093914031982e-01,1.163007505238056183e-02,5.418994650244712830e-02,1.225923538208007812e+00,2.706577302888035774e-03,1.494204699993133545e-01,-1.880013942718505859e-02,3.265188634395599365e-01,-2.958519160747528076e-01,1.293677184730768204e-02,9.347585588693618774e-02,2.275489419698715210e-01,-3.053929423913359642e-03,4.726875945925712585e-02,1.055548712611198425e-01,6.057258695363998413e-02,-1.736156642436981201e-02,6.991510093212127686e-02,-3.618843480944633484e-02,4.801334738731384277e-01,2.594654448330402374e-02,2.776915431022644043e-01,-1.576521843671798706e-01,1.062618345022201538e-01,3.457398712635040283e-01,-1.241467986255884171e-02,1.265857517719268799e-01,4.107330366969108582e-02,1.888884231448173523e-02,-2.046244740486145020e-01,4.010732099413871765e-02,2.147402614355087280e-02,3.559681028127670288e-02,2.817758619785308838e-01,3.946047648787498474e-02,-4.651183262467384338e-02,2.879390716552734375e-01,-1.003970205783843994e-02,1.150725036859512329e-02,-2.321875654160976410e-02,3.070770204067230225e-01,-3.518832474946975708e-02,-3.656215071678161621e-01,9.748440235853195190e-02,3.137158602476119995e-02,-2.521214447915554047e-02,-2.164034545421600342e-02,1.353064365684986115e-02,-2.860751450061798096e-01,1.311588287353515625e-01,1.005128622055053711e-01,-1.987797021865844727e-01,2.421947754919528961e-02,-4.570906609296798706e-02,-1.856062114238739014e-01,-8.333836495876312256e-02,3.945841267704963684e-02,2.644273638725280762e-02,4.509909078478813171e-02,9.026886522769927979e-02,4.645990952849388123e-02,1.527699828147888184e-01,-3.502357378602027893e-02,-2.514619231224060059e-01
-4.342842847108840942e-03,-7.401097565889358521e-02,-3.881619870662689209e-02,-3.467489033937454224e-02,3.557186806574463844e-03,5.006830021739006042e-02,1.024954114109277725e-02,-2.416436001658439636e-02,1.459064148366451263e-02,6.070385873317718506e-02,-6.833281368017196655e-03,2.942099608480930328e-02,-1.785543560981750488e-02,-5.748610943555831909e-02,7.277455925941467285e-02,2.152221649885177612e-02,3.632872924208641052e-02,-5.800285935401916504e-02,3.742636740207672119e-02,-2.586083710193634033e-01,8.659287705086171627e-04,2.840188390109688044e-04,-1.247593462467193604e-01,-2.343811988830566406e-01,-1.943621970713138580e-02,-3.373743733391165733e-03,-3.626969829201698303e-02,1.248354278504848480e-02,-1.977298259735107422e-01,-5.053894966840744019e-02,2.975337579846382141e-02,7.384383678436279297e-02,6.042043492197990417e-02,7.766998372972011566e-03,5.013654232025146484e-01,-2.606312371790409088e-02,-1.695908196097661857e-07,1.511900507011887385e-07,9.528359398245811462e-03,2.769022621214389801e-02,6.365865468978881836e-02,5.748453084379434586e-03,9.596390349031480582e-10,-3.075278699398040771e-01,4.560679656151478412e-08,1.477753184735774994e-02,-6.958246245858390466e-08,-1.587610398701144732e-07,4.839058518409729004e-01,7.999792695045471191e-03,2.203315943479537964e-01,1.610997202305952669e-07,-4.775660932064056396e-01,7.583318278193473816e-03,3.452395275235176086e-02,-7.042718678712844849e-02,-6.022675707936286926e-02,-2.287332201376557350e-03,-1.419168569327666773e-07,8.203375339508056641e-02,1.189573332667350769e-01,1.827418953180313110e-01,-5.339207500219345093e-02,-1.345429122447967529e-01,-2.470026351511478424e-02,-5.848075090852944413e-08,-2.759703248739242554e-02,1.821416901748307282e-07,-8.193588256835937500e-02,-2.312755356115303584e-07,2.204004122177138925e-04,-1.598405106051359326e-07,1.411614846438169479e-02,-2.517094016075134277e-01,-1.316052954643964767e-02,4.947007447481155396e-02,-7.088793516159057617e-01,5.859995726495981216e-04,1.365211457014083862e-01,-1.080820634961128235e-01
2.234238833189010620e-01,-4.354836046695709229e-02,4.223285615444183350e-01,2.267101705074310303e-01,1.429414302110671997e-01,-3.576628630980849266e-03,-2.710664868354797363e-01,2.010657191276550293e-01,1.873360574245452881e-02,3.119649887084960938e-01,-2.595958486199378967e-02,-4.757568240165710449e-02,8.448405563831329346e-02,3.292810916900634766e-01,-7.450748234987258911e-02,-3.361569717526435852e-02,2.701884806156158447e-01,8.878375589847564697e-02,8.434575796127319336e-02,-1.594158172607421875e+00,1.299597322940826416e-01,4.610845446586608887e-02,-2.217946648597717285e-01,-3.957055807113647461e-01,2.870122790336608887e-01,-3.266342356801033020e-02,-3.293344751000404358e-02,1.309629529714584351e-01,-9.056372195482254028e-02,1.322913100011646748e-03,1.141565665602684021e-01,-2.086921781301498413e-01,3.087503649294376373e-02,-4.453197121620178223e-03,-1.925985664129257202e-01,-3.971425890922546387e-01,1.500365696847438812e-02,2.742071747779846191e-01,4.541490674018859863e-01,7.548122107982635498e-02,-4.115948081016540527e-01,1.980019658803939819e-01,-1.507123954525013687e-07,-7.350127398967742920e-02,5.908363312482833862e-02,2.813131213188171387e-01,-7.993758469820022583e-02,1.316657811403274536e-01,-5.205383151769638062e-02,1.552105098962783813e-01,3.217631578445434570e-02,1.807851940393447876e-01,-3.433018028736114502e-01,-1.336763501167297363e-01,-3.955911099910736084e-02,-5.339688621461391449e-03,-3.204956948757171631e-01,-1.620700769126415253e-02,-9.447747468948364258e-02,6.912654638290405273e-02,-4.097925126552581787e-02,1.067394018173217773e-01,4.742814227938652039e-02,-5.383462458848953247e-02,2.828375995159149170e-01,-9.617744944989681244e-03,4.978703707456588745e-02,-2.452770322561264038e-01,9.033887833356857300e-02,-5.362611636519432068e-02,-1.599287390708923340e-01,-1.301484853029251099e-01,7.863314449787139893e-02,1.006631273776292801e-02,-5.122181400656700134e-02,1.909559369087219238e-01,6.940549705177545547e-03,-1.104745343327522278e-01,-5.382192507386207581e-02,-3.531715273857116699e-02
2.252126634120941162e-01,2.323988080024719238e-01,6.560225039720535278e-02,1.973400264978408813e-01,3.726399838924407959e-01,1.200533509254455566e-01,2.163013517856597900e-01,-1.879114359617233276e-01,2.121683359146118164e-01,1.506400257349014282e-01,1.734438091516494751e-01,-1.857071965932846069e-01,1.092116311192512512e-01,-5.171953141689300537e-02,-2.696273922920227051e-01,1.605440378189086914e-01,1.608902961015701294e-01,8.533215522766113281e-02,6.727052479982376099e-02,8.697070926427841187e-02,-4.651666060090065002e-02,4.740791022777557373e-01,-3.820403218269348145e-01,5.937767401337623596e-02,-2.036989331245422363e-01,-9.215594083070755005e-02,2.139554172754287720e-01,4.318332374095916748e-01,-4.784511029720306396e-02,4.743825495243072510e-01,2.640887200832366943e-01,5.489414930343627930e-01,-2.403052203590050340e-04,-1.946717500686645508e-02,-4.159949421882629395e-01,4.979182407259941101e-02,-4.131673648953437805e-02,-2.640862762928009033e-01,1.511188782751560211e-02,2.056888639926910400e-01,-8.022414147853851318e-02,-6.426182389259338379e-02,6.423293799161911011e-02,1.603433489799499512e-02,7.131991535425186157e-02,6.321831792593002319e-02,2.686666846275329590e-01,-8.379060775041580200e-02,5.031076818704605103e-02,-2.215446084737777710e-01,2.663757884874939919e-03,-3.623782098293304443e-01,1.871827803552150726e-02,2.070647031068801880e-01,2.826690971851348877e-01,7.054595649242401123e-02,-4.172337800264358521e-02,8.910124748945236206e-02,-1.078257203102111816e+00,1.979257613420486450e-01,3.371906653046607971e-02,2.753827273845672607e-01,-1.492218524217605591e-01,2.687402255833148956e-02,-3.212590813636779785e-01,5.777697563171386719e-01,2.480181008577346802e-01,2.345689386129379272e-02,-8.949543349444866180e-03,1.837417781352996826e-01,-2.284582406282424927e-01,-4.845514521002769470e-02,1.742926537990570068e-01,-5.465567484498023987e-02,-2.168967574834823608e-02,-6.076228991150856018e-02,5.311932414770126343e-02,2.015571147203445435e-01,-2.390150725841522217e-02,-8.857340365648269653e-02
2.949863076210021973e-01,1.629656404256820679e-01,3.455069363117218018e-01,1.518975943326950073e-01,1.603642553091049194e-01,1.945814043283462524e-01,-1.981056779623031616e-01,-5.905713886022567749e-02,9.398948401212692261e-02,3.059061467647552490e-01,7.250257581472396851e-02,-1.082320734858512878e-01,-1.070857141166925430e-02,9.349562972784042358e-02,-1.123339086771011353e-01,-7.505568792112171650e-04,3.067586198449134827e-02,1.139121409505605698e-02,7.011490315198898315e-02,-4.249930083751678467e-01,2.624031156301498413e-02,7.613448798656463623e-02,5.172945186495780945e-02,-2.723613381385803223e-01,3.355112075805664062e-01,2.837707288563251495e-02,1.161634922027587891e-01,2.032464742660522461e-01,2.508619241416454315e-02,1.187018398195505142e-02,1.005539149045944214e-01,1.096544563770294189e-01,1.698493957519531250e-02,4.202862828969955444e-02,-1.763563603162765503e-02,-2.997745573520660400e-01,4.651856422424316406e-02,5.127064883708953857e-02,4.910502582788467407e-02,1.265912353992462158e-01,-3.893614411354064941e-01,3.223127871751785278e-02,5.212837830185890198e-02,-3.853043168783187866e-02,3.241752460598945618e-02,3.043574094772338867e-01,-8.825361728668212891e-03,-1.331885159015655518e-02,1.380068995058536530e-02,-8.370934426784515381e-02,-1.043228805065155029e-02,-7.816307246685028076e-02,-2.013653218746185303e-01,-5.938263610005378723e-02,1.657463051378726959e-02,2.975368686020374298e-02,-2.272581905126571655e-01,-8.928935043513774872e-03,-2.466453313827514648e-01,1.113526746630668640e-01,-1.132204476743936539e-02,3.241281583905220032e-02,1.508426759392023087e-02,1.282190345227718353e-02,1.819179207086563110e-01,2.263420447707176208e-02,1.279904544353485107e-01,-2.383773177862167358e-01,5.911563336849212646e-02,2.467718161642551422e-02,-2.865424156188964844e-01,-7.529623806476593018e-02,1.174771487712860107e-01,4.669985175132751465e-02,5.792311206459999084e-02,-4.604171961545944214e-02,6.812518835067749023e-02,-9.208119660615921021e-02,-5.750122014433145523e-03,1.295986920595169067e-01
