-4.094167426228523254e-02,5.074848420917987823e-03,4.263485595583915710e-02,-1.210256130434572697e-03,3.844258841127157211e-03,-1.584132015705108643e-02,2.085868734866380692e-03,-2.040996216237545013e-03,-2.853472158312797546e-02,-8.753110654652118683e-03,-7.809312641620635986e-02,-2.153149247169494629e-02,5.277448333799839020e-03,1.847006566822528839e-02,3.025214374065399170e-02,3.965544328093528748e-02
-2.850315533578395844e-03,1.998140709474682808e-03,-4.410606343299150467e-03,8.272347040474414825e-03,1.017001923173666000e-02,-7.153103593736886978e-03,-3.887804597616195679e-02,-1.405178336426615715e-04,1.674389350228011608e-03,6.729846820235252380e-03,-2.559444692451506853e-04,2.779813855886459351e-02,-8.986834436655044556e-03,-1.189313014037907124e-03,-6.650232826359570026e-04,3.462878055870532990e-03
-7.104072570800781250e-01,8.395045995712280273e-02,1.113272547721862793e+00,-1.097484212368726730e-02,1.462840288877487183e-01,-5.227270722389221191e-01,3.101754188537597656e-01,-1.479506306350231171e-02,-7.594435214996337891e-01,-4.059700965881347656e-01,-1.974439620971679688e+00,-1.047718897461891174e-01,8.118398487567901611e-02,5.095379352569580078e-01,6.759063601493835449e-01,9.689686894416809082e-01
-2.261049859225749969e-02,6.472121179103851318e-02,-1.184682641178369522e-02,1.100255325436592102e-01,1.359898597002029419e-01,-9.685266762971878052e-02,6.265166997909545898e-01,4.257703572511672974e-02,1.163434144109487534e-02,8.131910115480422974e-02,-4.126430954784154892e-03,2.762455344200134277e-01,-2.484750300645828247e-01,2.130370354279875755e-03,-3.568015620112419128e-02,1.753376983106136322e-02
