-3.148904401117924579e-11,-7.087609610323397646e-09,4.564557176678363248e-09,4.627376259946913706e-09,4.196328562411366647e-10,-4.408550413614875652e-09,-6.469343727388832122e-09,-6.456326584469707086e-09,1.032914465071144150e-08,-7.094082654646172159e-09,1.259943882558900441e-08,2.265055165651119751e-08,7.118930334115702863e-09,-2.336298043914553091e-09,-5.303190331318319295e-09,-5.613836950857375996e-09,-1.453459352873665011e-09
-1.568823071451674878e-09,4.190534586001604112e-09,-4.474396408937764136e-09,1.174455865893264672e-09,-2.823679068342244136e-09,7.818825586980437947e-09,-2.288155442897732428e-08,1.417214567922542301e-09,2.237639185054263180e-09,1.426407525428885492e-08,1.230247015371332964e-08,2.313041980173125012e-09,-1.845769648234352189e-09,-4.184253388217484826e-09,-1.415118466852050005e-09,-2.359166195731177140e-08,2.699971579644966369e-09
3.008721861988306046e-03,1.023810636269217866e-08,2.278254029874915432e-09,-4.452028523616036182e-09,7.592150019775090186e-09,-1.309851893616098550e-09,-1.423638007480576562e-08,-1.957117357065385477e-09,-1.223737666755653208e-09,2.007138677484476830e-09,-1.539271488049109848e-09,7.282040748179952061e-09,-2.519897179809049703e-09,5.425588797680624964e-12,-7.012469271927557202e-09,7.251479861025700302e-09,3.559731620583761469e-09
2.845954583108323277e-09,2.301603529986095964e-08,1.504426583309736998e-09,-7.251375500061385537e-09,-2.391272735380312042e-09,-7.164120852110045234e-09,-4.397068043004992433e-09,7.024155479484761599e-09,4.584317370159851635e-09,-4.387532559491091888e-09,-5.220884613521548090e-09,-1.902572099865551536e-09,-5.280112791439250941e-09,1.035709029650888624e-08,4.438705847320534303e-09,-5.678430614608487303e-09,-1.959883144664331667e-09
1.412489458729737635e-09,-4.585724244776656633e-09,-1.175152197774309570e-09,2.087515715842869213e-09,2.315244662653981322e-09,4.624931992935898961e-09,2.146306021799659902e-09,1.184144959864852353e-08,2.688472534873032060e-11,-1.880836375534045146e-09,2.277656951932272023e-09,7.600010398789436294e-09,7.316896422082663776e-09,-4.561771849154183656e-09,4.387155971841139035e-09,-5.262536628691805163e-09,5.697089466849547534e-09
2.027374490509714633e-09,-1.322221665489564657e-09,1.452606701590752891e-09,7.146428337989618740e-09,-1.182922826359344981e-08,3.434460715823206556e-09,-7.229915333084591111e-09,-4.462331393284557635e-09,-6.049445389066931966e-09,-6.085606685246602865e-09,-1.266331572935541772e-08,-3.444053042755967908e-09,4.575009260321394322e-09,-1.397497007005199521e-09,-1.584597120185549102e-09,-6.469230040551110505e-09,4.394652197703408092e-09
-7.710369231972435955e-09,-7.316953265501524584e-09,-7.316953265501524584e-09,9.475903617328640394e-09,5.773620248561428525e-09,-1.016247086482735540e-08,2.191411274665711062e-09,-2.299740620159695936e-09,1.026973439621770012e-08,4.507145323628947153e-09,2.311244307051651958e-09,9.450078941597439552e-09,-1.426714479890733855e-08,1.541346383859831803e-09,-5.609467113032451380e-09,-2.338884419472719856e-09,4.641004469618792427e-09
-2.265577725424350319e-09,-2.356179784612777439e-08,2.259027631623666821e-08,-1.245941572136644027e-08,-2.124662890068407251e-09,2.266798126981939276e-08,-2.307637636533854675e-08,-9.637452613731056772e-09,-1.044126118898702771e-08,-1.424434348251679694e-08,1.529409265899062120e-09,-4.384882235086706714e-09,6.225009396843006471e-09,-1.584497977269450075e-09,4.561317101803297192e-09,4.480762871850174633e-09,-1.186331655134154062e-08
1.995552884181961417e-04,7.588274897329938540e-09,9.641349940636700921e-09,1.172734531706964844e-08,3.998053887954711172e-09,1.424995321741562293e-08,2.274333388285754154e-09,-7.139402846689790749e-09,5.705663941313332543e-09,4.548092125133962327e-09,1.457940768112564456e-09,-2.338278681790484370e-09,7.727863682305269322e-09,-2.332411241923182388e-08,-1.422861028999022892e-08,-1.032749086249395987e-08,-1.266018179180150582e-09
-1.212440814413184853e-08,-4.435465772445468247e-09,-3.559073036285553826e-09,-5.255523571889852974e-09,5.262458468990871552e-09,-2.174432855994723468e-09,4.201867742636977709e-09,7.746964847399340215e-09,-2.239870289244549895e-09,4.001559972266477416e-09,2.343042382335625007e-08,-1.044203923328268502e-08,-1.879912892022161941e-09,-1.023813300804476967e-08,2.117148012459324491e-09,2.094780127137596537e-09,-1.512559411054326119e-09
