1.617778539657592773e-01
1.220165714621543884e-01
2.628788650035858154e-01
5.098902061581611633e-02
1.915212534368038177e-02
-1.165533959865570068e-01
2.190245091915130615e-01
8.710032701492309570e-02
2.122151404619216919e-01
-6.854229420423507690e-02
7.903473079204559326e-02
1.620202511548995972e-01
-2.452209293842315674e-01
5.366826057434082031e-01
2.468224382027983665e-03
9.453835338354110718e-02
