2.029976062476634979e-02
-1.009413041174411774e-02
1.506383419036865234e-01
7.785459980368614197e-03
1.380936987698078156e-02
1.436377875506877899e-02
-1.481691654771566391e-02
-3.654722357168793678e-03
2.922628261148929596e-02
-1.456590462476015091e-02
4.751940444111824036e-02
-5.108861625194549561e-02
6.496790051460266113e-02
2.373906970024108887e-01
2.321263775229454041e-02
1.789020560681819916e-02
