6.318278610706329346e-02,1.036722287535667419e-01,-2.928993105888366699e-01,3.875963389873504639e-01,-3.746586143970489502e-01,-2.643017768859863281e-01,3.602816164493560791e-01,-4.084238111972808838e-01,-3.466950356960296631e-01,1.106053829193115234e+00,9.042634963989257812e-01,3.367250859737396240e-01,1.114570423960685730e-01,4.714312851428985596e-01,1.550199240446090698e-01,-7.774665951728820801e-01,-2.678834274411201477e-02,-1.755341421812772751e-03
-6.564353592693805695e-03,-2.071097195148468018e-01,3.390522599220275879e-01,3.418693840503692627e-01,-2.374534159898757935e-01,5.458591505885124207e-02,7.124086022377014160e-01,4.707368016242980957e-01,2.493523508310317993e-01,7.848799228668212891e-02,9.195005893707275391e-02,2.145582586526870728e-01,1.183265596628189087e-01,-5.945840850472450256e-02,-4.467882215976715088e-01,2.454406768083572388e-01,2.590241730213165283e-01,-6.331803160719573498e-04
-1.647173166275024414e-01,-1.442147642374038696e-01,5.251890420913696289e-01,2.678722441196441650e-01,-6.634557247161865234e-02,-1.213125586509704590e-01,1.415877137333154678e-02,3.542723357677459717e-01,-6.775403022766113281e-02,3.317342102527618408e-01,1.442787121050059795e-03,-1.514808386564254761e-01,-6.823945790529251099e-02,8.048859983682632446e-02,-9.469741582870483398e-02,-5.301276221871376038e-02,1.889551989734172821e-02,3.117775917053222656e-01
-8.612433075904846191e-02,-6.051458045840263367e-02,5.648066401481628418e-01,-6.459929049015045166e-02,3.487488627433776855e-02,3.968078792095184326e-01,1.897735744714736938e-01,2.031722664833068848e-01,-1.651808172464370728e-01,3.051055222749710083e-02,2.241484820842742920e-02,-2.609281241893768311e-01,4.323894158005714417e-03,1.590557694435119629e-01,1.133704856038093567e-01,1.231010630726814270e-01,-5.615185573697090149e-02,-1.450688112527132034e-02
-2.555565834045410156e-01,2.742969989776611328e-01,-1.371842175722122192e-01,3.478484749794006348e-01,-9.689768403768539429e-02,1.749034598469734192e-02,1.304311603307723999e-01,-1.045596450567245483e-01,-1.264536678791046143e-01,-4.861878156661987305e-01,-4.107497334480285645e-01,-3.566254973411560059e-01,-2.352199256420135498e-01,-1.528806239366531372e-01,-9.005118906497955322e-02,-5.107689499855041504e-01,4.498932361602783203e-01,3.975211177021265030e-03
-3.126752749085426331e-02,4.852154850959777832e-01,-3.615280389785766602e-01,-5.043016746640205383e-02,8.854738622903823853e-02,6.957604549825191498e-03,2.811863720417022705e-01,-7.078940421342849731e-02,3.652673959732055664e-02,-6.194359809160232544e-02,-4.926097393035888672e-01,-4.254125952720642090e-01,1.093692705035209656e-01,2.168553620576858521e-01,1.513691693544387817e-01,-8.966160416603088379e-01,3.102813661098480225e-01,1.560948044061660767e-01
-6.272189319133758545e-03,-3.688550293445587158e-01,2.137158513069152832e-01,1.712814569473266602e-01,2.526316940784454346e-01,-1.647334992885589600e-01,-1.123310178518295288e-01,4.222645759582519531e-01,5.569354891777038574e-01,5.511393547058105469e-01,-1.432617753744125366e-01,-4.301399886608123779e-01,-2.462920919060707092e-02,1.297515183687210083e-01,-6.252720952033996582e-01,-5.806183218955993652e-01,1.083968952298164368e-01,4.854739643633365631e-03
5.367919430136680603e-02,5.873595178127288818e-02,7.919923067092895508e-01,5.196582525968551636e-02,2.048357725143432617e-01,-1.899381577968597412e-01,2.534305155277252197e-01,6.290662288665771484e-01,-1.464280635118484497e-01,-8.109603077173233032e-02,1.288997679948806763e-01,-3.094566464424133301e-01,-1.354098469018936157e-01,2.977490127086639404e-01,-1.453027278184890747e-01,-3.660657629370689392e-02,3.881006836891174316e-01,-2.212484367191791534e-03
9.035496413707733154e-02,-4.680045247077941895e-01,-3.464330732822418213e-01,6.455967426300048828e-01,3.535943925380706787e-01,-2.933347970247268677e-02,3.166155889630317688e-02,-6.227187812328338623e-02,4.229296743869781494e-01,-1.290608197450637817e-01,-1.654017269611358643e-01,-6.768854856491088867e-01,-3.373961150646209717e-01,-2.888479828834533691e-01,5.678057074546813965e-01,-9.375569969415664673e-02,1.903369575738906860e-01,-1.112985163927078247e-01
-1.559275090694427490e-01,2.123627811670303345e-01,1.793756037950515747e-01,-1.559476107358932495e-01,1.153549253940582275e-01,-3.300209939479827881e-01,4.201470613479614258e-01,2.257858365774154663e-01,-4.284675121307373047e-01,-2.741429023444652557e-02,3.488230109214782715e-01,2.164526470005512238e-02,-2.522140741348266602e-01,-3.156415373086929321e-02,-3.358606398105621338e-01,-1.207730546593666077e-01,-2.012441307306289673e-01,9.109878446906805038e-04
-2.338356971740722656e-01,1.932964622974395752e-01,-1.503654867410659790e-01,-2.271581739187240601e-01,1.470523774623870850e-01,-1.231680288910865784e-01,1.273518204689025879e-01,-7.186448574066162109e-02,1.202343329787254333e-01,5.105377435684204102e-01,1.415536832064390182e-02,7.856578379869461060e-02,1.358634233474731445e-01,1.231386810541152954e-01,-1.552885621786117554e-01,-5.133350491523742676e-01,1.369563937187194824e-01,-1.020723134279251099e-01
8.344781585037708282e-03,-1.236494705080986023e-01,8.683232218027114868e-02,3.100631386041641235e-02,-1.908494532108306885e-01,-1.145040169358253479e-01,1.209872886538505554e-01,2.419959604740142822e-01,-1.824180409312248230e-02,1.022996306419372559e-01,-3.236681818962097168e-01,4.720627665519714355e-01,2.654539346694946289e-01,2.315623452886939049e-03,-2.094320207834243774e-01,-1.339787691831588745e-01,7.057043910026550293e-02,-3.098342800512909889e-03
-1.395990885794162750e-02,-2.086943686008453369e-01,4.430584609508514404e-02,4.693598151206970215e-01,1.658358611166477203e-02,-1.254104524850845337e-01,-1.096038371324539185e-01,-2.302233129739761353e-01,1.065403688699007034e-02,-1.487987637519836426e-01,-1.853993046097457409e-03,-4.067537188529968262e-01,8.806465566158294678e-02,3.043796718120574951e-01,-3.144599199295043945e-01,-4.608981609344482422e-01,2.296137213706970215e-01,-5.956554040312767029e-02
2.306402027606964111e-01,9.160259366035461426e-01,-4.883612096309661865e-01,1.591285914182662964e-01,-5.148908868432044983e-02,2.778138816356658936e-01,1.431226581335067749e-01,1.490075737237930298e-01,1.921983361244201660e-01,1.603510379791259766e-01,-1.916310191154479980e-01,-7.474025487899780273e-01,-3.755152225494384766e-01,-3.552557528018951416e-01,1.395340263843536377e-01,-5.165575742721557617e-01,2.386673092842102051e-01,1.968820113688707352e-03
1.068134140223264694e-02,1.336484402418136597e-01,-9.448770433664321899e-02,2.293817102909088135e-01,-5.212900415062904358e-02,1.228312104940414429e-01,1.896650791168212891e-01,-2.897843420505523682e-01,8.659321069717407227e-02,3.548166751861572266e-01,3.386806845664978027e-01,-2.670427262783050537e-01,-1.448116544634103775e-02,1.320067197084426880e-01,2.642433345317840576e-01,-2.434919774532318115e-01,1.009147316217422485e-01,-6.766307051293551922e-04
-7.501024752855300903e-03,6.036996096372604370e-02,2.150149643421173096e-01,-1.069552376866340637e-01,1.038507893681526184e-01,2.488471418619155884e-01,-1.039205268025398254e-01,-1.263221260160207748e-02,1.638996601104736328e-01,-1.988649070262908936e-01,-5.140541866421699524e-02,-2.161793410778045654e-01,7.351253926753997803e-02,-2.246778830885887146e-02,9.390667080879211426e-02,-3.015883862972259521e-01,-4.020264372229576111e-03,5.272949580103158951e-03
4.665282368659973145e-01,-3.745337426662445068e-01,8.872861415147781372e-02,3.529743291437625885e-03,-2.420386672019958496e-01,-1.389345526695251465e-01,3.382453620433807373e-01,-4.437715746462345123e-03,-4.035903513431549072e-01,1.294524408876895905e-03,2.561810016632080078e-01,2.053336203098297119e-01,-2.161439359188079834e-01,4.084123298525810242e-02,-5.714204534888267517e-02,-1.340728159993886948e-02,1.966454647481441498e-02,4.193158745765686035e-01
4.671700000762939453e-01,2.262903004884719849e-01,-1.752341091632843018e-01,6.306467950344085693e-02,-1.858641058206558228e-01,-1.371857970952987671e-01,3.994823098182678223e-01,-1.327521800994873047e-01,9.488777071237564087e-02,-8.216910809278488159e-02,2.611728012561798096e-01,4.834765195846557617e-02,-1.071199849247932434e-01,-1.089737713336944580e-01,1.823850423097610474e-01,1.417338401079177856e-01,7.916794717311859131e-02,2.403719425201416016e-01
-2.572860755026340485e-02,1.902623772621154785e-01,3.233666419982910156e-01,-3.760051727294921875e-01,-2.116802707314491272e-02,-5.621933378279209137e-03,9.806087613105773926e-02,-7.981744408607482910e-02,1.787916384637355804e-02,-2.545884549617767334e-01,1.555630564689636230e-01,-4.910134151577949524e-02,-3.560877963900566101e-02,-3.718328475952148438e-02,-8.528342097997665405e-02,3.220888227224349976e-02,-5.270468071103096008e-02,-2.685678005218505859e-01
3.337695728987455368e-03,-1.964487731456756592e-01,2.976960837841033936e-01,-1.069442108273506165e-01,6.425754725933074951e-02,-1.098951045423746109e-02,8.505509048700332642e-02,-1.999574899673461914e-02,-5.799309909343719482e-02,-4.782549664378166199e-02,1.905293017625808716e-01,-1.269212216138839722e-01,-9.952455759048461914e-02,3.459144011139869690e-02,-1.310941204428672791e-02,5.046759173274040222e-02,-2.931278944015502930e-02,-5.445435047149658203e-01
4.441822320222854614e-02,3.728398084640502930e-01,3.716289103031158447e-01,7.574751973152160645e-02,-1.638276875019073486e-02,-2.383440732955932617e-02,2.342448681592941284e-01,-2.752185463905334473e-01,4.642911255359649658e-02,-1.674350164830684662e-02,-3.760778158903121948e-02,1.528562903404235840e-01,-2.258519530296325684e-01,2.620181068778038025e-02,-2.627319656312465668e-02,-3.454221040010452271e-02,-1.564982086420059204e-01,1.823260486125946045e-01
-3.370411396026611328e-01,4.528075158596038818e-01,1.621818840503692627e-01,-6.215611472725868225e-02,2.669523954391479492e-01,-1.609078347682952881e-01,-1.707940697669982910e-01,-5.179855599999427795e-02,-3.413502592593431473e-03,-1.827653199434280396e-01,-3.845223784446716309e-01,-1.965277493000030518e-01,1.061028093099594116e-01,-3.604291379451751709e-02,-1.761370599269866943e-01,9.532962739467620850e-02,-1.482828520238399506e-02,-1.229882687330245972e-01
-2.137920707464218140e-01,-7.033816538751125336e-03,-6.558218970894813538e-03,2.558823525905609131e-01,2.689897418022155762e-01,6.307102739810943604e-02,-1.237096339464187622e-01,2.212792187929153442e-01,-1.001469641923904419e-01,-3.619444370269775391e-02,2.470103353261947632e-01,-1.414773464202880859e-01,1.689660362899303436e-02,1.518575754016637802e-02,-3.844644129276275635e-02,-9.281749278306961060e-02,6.099592894315719604e-02,3.801385685801506042e-02
1.972585618495941162e-01,2.774432897567749023e-01,-1.102769076824188232e-01,-1.948819309473037720e-01,-2.119938731193542480e-01,-1.815782636404037476e-01,4.690588116645812988e-01,-2.038226835429668427e-02,1.438527107238769531e-01,1.133542135357856750e-01,-9.489764273166656494e-02,5.982567369937896729e-02,6.726118177175521851e-02,-8.175465464591979980e-02,1.091375127434730530e-01,3.460246697068214417e-02,7.953774929046630859e-02,5.247426033020019531e-01
5.557413026690483093e-02,-7.339900135993957520e-01,-2.893365323543548584e-01,-2.689098753035068512e-02,-1.060151979327201843e-01,-2.671014890074729919e-02,-1.765233837068080902e-02,5.113941431045532227e-01,3.477334082126617432e-01,-7.454780489206314087e-02,-3.304597437381744385e-01,1.401469111442565918e-01,-1.274805814027786255e-01,-3.973976075649261475e-01,1.277872622013092041e-01,6.251502037048339844e-02,8.632897515781223774e-04,-1.949358358979225159e-02
-7.089987397193908691e-03,-3.290421366691589355e-01,-1.775821596384048462e-01,3.492164909839630127e-01,2.507715225219726562e-01,1.075348854064941406e-01,1.541319042444229126e-01,-3.382277861237525940e-02,2.359906136989593506e-01,-2.537249028682708740e-01,3.612565249204635620e-02,2.432792931795120239e-01,-1.922627724707126617e-02,2.135730981826782227e-01,-2.677899003028869629e-01,1.934233903884887695e-01,1.224960461258888245e-01,1.290134899318218231e-02
-6.493539363145828247e-02,-3.656683862209320068e-01,2.886810600757598877e-01,-2.740525901317596436e-01,-2.139556556940078735e-01,-1.574115902185440063e-01,-8.167065680027008057e-02,-4.729461371898651123e-01,-6.108895689249038696e-02,1.674840748310089111e-01,-1.468685567378997803e-01,1.010843832045793533e-02,1.071399450302124023e-01,1.742511093616485596e-01,-3.894873196259140968e-03,-5.780749320983886719e-01,-1.120135560631752014e-01,-4.279243648052215576e-01
-1.695273667573928833e-01,1.075429320335388184e-01,1.271737515926361084e-01,4.232046604156494141e-01,9.085938334465026855e-02,9.157282114028930664e-02,3.727041780948638916e-01,4.345315992832183838e-01,5.788343399763107300e-02,4.947928488254547119e-01,-8.321148902177810669e-02,2.341827750205993652e-01,-3.267742395401000977e-01,-8.109248429536819458e-02,-5.486628040671348572e-02,9.617664664983749390e-02,1.396535485982894897e-01,2.077213376760482788e-01
2.327337488532066345e-02,3.480803072452545166e-01,-1.662147194147109985e-01,-3.114121034741401672e-02,-9.461890161037445068e-02,2.551617026329040527e-01,9.448679536581039429e-02,1.451763231307268143e-02,1.927038840949535370e-02,2.065486907958984375e-01,-3.325071930885314941e-01,3.107727766036987305e-01,8.568771183490753174e-03,-2.390629053115844727e-01,-5.269076228141784668e-01,2.350806295871734619e-01,-5.091692134737968445e-02,5.639611184597015381e-02
2.338833920657634735e-02,-2.982410192489624023e-01,-4.980486929416656494e-01,1.640094220638275146e-01,4.373294487595558167e-02,6.995430588722229004e-02,-2.693343162536621094e-01,-2.660249471664428711e-01,-1.649484485387802124e-01,4.436892271041870117e-01,1.147650033235549927e-01,1.974599510431289673e-01,3.499735593795776367e-01,-2.896841764450073242e-01,-1.214998513460159302e-01,-2.321998924016952515e-01,1.129769440740346909e-02,-2.330099940299987793e-01
-7.429986447095870972e-02,-2.120914757251739502e-01,5.906321406364440918e-01,2.814626693725585938e-01,-1.925935894250869751e-01,-1.701335161924362183e-01,-1.834009438753128052e-01,-3.130989372730255127e-01,4.374272376298904419e-02,3.371950984001159668e-01,8.589418977499008179e-02,1.909993588924407959e-01,-2.807261981070041656e-02,2.779873907566070557e-01,3.448094129562377930e-01,-2.479460090398788452e-01,-3.137420415878295898e-01,-3.018964827060699463e-01
-1.994857192039489746e-02,5.953657440841197968e-03,-9.784346222877502441e-01,9.580191224813461304e-02,1.959565840661525726e-02,6.820722948759794235e-03,-1.418168991804122925e-01,-1.133671626448631287e-01,1.252675503492355347e-01,1.935603916645050049e-01,1.076743677258491516e-01,-7.230984512716531754e-03,-1.311824172735214233e-01,4.050602763891220093e-02,1.141940504312515259e-01,-3.855689615011215210e-02,1.419049650430679321e-01,-6.531883776187896729e-02
4.385432600975036621e-02,3.081480562686920166e-01,8.425208330154418945e-01,3.934922069311141968e-02,2.530203759670257568e-01,3.280742466449737549e-02,-5.747236777096986771e-03,-1.166385114192962646e-01,-1.662081331014633179e-01,-3.513630926609039307e-01,-1.847385801374912262e-02,1.323857903480529785e-01,-1.129443757236003876e-02,-1.703816354274749756e-01,-6.080246567726135254e-01,5.260601043701171875e-01,1.564034819602966309e-01,1.242921054363250732e-01
2.260387092828750610e-01,5.735160782933235168e-02,2.475800178945064545e-02,3.004537522792816162e-02,-1.066154092550277710e-01,-8.238733410835266113e-01,3.544937670230865479e-01,5.466192588210105896e-02,-3.331037983298301697e-02,-2.067773230373859406e-02,-2.679929733276367188e-01,-9.466662257909774780e-02,-1.698436290025711060e-01,-2.234923420473933220e-03,-2.582030557096004486e-02,-1.707785576581954956e-01,4.289879798889160156e-01,-3.749070689082145691e-02
1.481464207172393799e-01,-7.798296958208084106e-02,-2.128535658121109009e-01,-1.839510537683963776e-02,-1.700078696012496948e-01,9.161373972892761230e-02,4.820526391267776489e-02,-3.315957263112068176e-02,-3.028668463230133057e-01,-1.516427192836999893e-02,1.393069513142108917e-02,1.601079106330871582e-01,-4.964604601263999939e-02,3.964870236814022064e-03,-2.159856706857681274e-01,1.403014082461595535e-02,9.965874254703521729e-02,-3.766060173511505127e-01
-6.040474772453308105e-02,-2.547589242458343506e-01,1.320732235908508301e-01,-2.616642415523529053e-01,-2.021538093686103821e-02,2.052083462476730347e-01,-1.726349443197250366e-01,7.218408584594726562e-02,-8.747132122516632080e-02,-3.035859391093254089e-02,-1.372417211532592773e-01,-1.648044139146804810e-01,5.326226726174354553e-02,4.609474167227745056e-02,4.972732439637184143e-02,-1.942583173513412476e-01,-1.782766580581665039e-01,-4.239560291171073914e-02
1.081521809101104736e-01,8.608006685972213745e-02,-7.089186906814575195e-01,3.346847593784332275e-01,-1.996317356824874878e-01,-6.448739171028137207e-01,6.228423863649368286e-02,-1.064211845397949219e+00,-4.002730846405029297e-01,7.703773975372314453e-01,1.407524570822715759e-02,1.437591016292572021e-01,9.407134354114532471e-02,9.237253069877624512e-01,6.991774439811706543e-01,-3.114974498748779297e-01,-2.438369989395141602e-01,-7.479745894670486450e-03
-3.770560215343721211e-05,7.290434837341308594e-01,6.654627919197082520e-01,5.328309535980224609e-01,-3.280157223343849182e-02,7.231599092483520508e-01,4.284322857856750488e-01,5.803842544555664062e-01,2.980470657348632812e-01,-3.754697442054748535e-01,-2.302498323842883110e-03,-4.486143589019775391e-01,-1.731969714164733887e-01,-1.351535320281982422e-01,-9.591198563575744629e-01,-3.710511373355984688e-03,-2.020598854869604111e-03,9.399960748851299286e-03
-8.023841679096221924e-02,-4.201148748397827148e-01,1.994299143552780151e-02,-1.175340563058853149e-01,-2.491658776998519897e-01,-7.737061474472284317e-03,-6.867075804620981216e-03,2.258536219596862793e-01,-1.150518469512462616e-02,3.434576690196990967e-01,-3.854067623615264893e-02,-3.048602342605590820e-01,6.768026947975158691e-02,1.969491988420486450e-01,-1.016047149896621704e-01,-3.332563042640686035e-01,-2.468595514073967934e-03,-3.338654991239309311e-03
-6.017182022333145142e-02,3.580650985240936279e-01,1.002734541893005371e+00,9.512968361377716064e-02,1.595428735017776489e-01,4.194358736276626587e-02,-3.280306933447718620e-03,7.213804405182600021e-03,1.111298203468322754e-01,-4.885067343711853027e-01,-4.648718833923339844e-01,-7.988991588354110718e-02,-5.822933837771415710e-02,3.094731271266937256e-01,-2.249598950147628784e-01,2.653359770774841309e-01,1.189613062888383865e-02,5.348978447727859020e-04
1.038306485861539841e-02,-1.432669013738632202e-01,1.756546460092067719e-02,-2.712767720222473145e-01,1.405872851610183716e-01,-6.958623230457305908e-02,-2.628136277198791504e-01,4.199623130261898041e-03,1.254558861255645752e-01,-4.637599289417266846e-01,2.037592232227325439e-02,1.947999745607376099e-01,8.947988972067832947e-03,-9.300493001937866211e-01,5.457436200231313705e-03,4.008617997169494629e-01,6.996395997703075409e-03,5.624579731374979019e-03
-3.348522186279296875e-01,-3.162049874663352966e-02,-9.674409031867980957e-02,-9.122829139232635498e-02,-3.707543760538101196e-02,3.192847371101379395e-01,-3.714952170848846436e-01,3.828270435333251953e-01,2.296833544969558716e-01,8.729423880577087402e-01,6.544116884469985962e-02,-1.115661952644586563e-02,1.974895894527435303e-01,1.513840854167938232e-01,-8.278970718383789062e-01,-4.230989515781402588e-01,-5.517752468585968018e-02,1.085101254284381866e-02
-4.551970399916172028e-03,-4.533201158046722412e-01,9.762377738952636719e-01,1.293377578258514404e-01,1.178511902689933777e-01,2.035997807979583740e-02,-1.805135756731033325e-01,-5.790468677878379822e-02,6.124480366706848145e-01,9.593957662582397461e-01,-1.122875735163688660e-01,-1.212556287646293640e-01,-7.221350818872451782e-02,3.318626880645751953e-01,-1.026973247528076172e+00,5.662446469068527222e-02,-2.269710041582584381e-02,-2.611163305118680000e-03
