-5.822708457708358765e-02,-8.464727550745010376e-02,3.593358397483825684e-02,-1.214430630207061768e-01,1.747081726789474487e-01,7.103954553604125977e-01,-5.011107325553894043e-01,-3.958325684070587158e-01,-1.561736129224300385e-02,8.311219513416290283e-02,4.505018293857574463e-01,4.104003012180328369e-01,-8.453019857406616211e-01,2.573048770427703857e-01,-1.148793622851371765e-01,-1.466748956590890884e-02,1.092088222503662109e-02
-6.495247036218643188e-02,-2.258250415325164795e-01,5.567704886198043823e-02,-1.053722947835922241e-01,1.533583998680114746e-01,2.060884088277816772e-01,4.121739789843559265e-02,5.620430409908294678e-02,-7.858619838953018188e-02,6.724908947944641113e-02,2.877489104866981506e-02,3.997985422611236572e-01,-3.273469507694244385e-01,7.708724141120910645e-01,-1.423821002244949341e-01,-6.480424851179122925e-02,-9.172507375478744507e-02
-9.853702038526535034e-02,-9.360531717538833618e-02,4.420271515846252441e-02,-1.229062229394912720e-01,-1.430884352885186672e-03,2.887057662010192871e-01,6.398498266935348511e-02,8.208844065666198730e-02,1.648961454629898071e-01,5.697913840413093567e-02,-3.983487188816070557e-01,-2.461289614439010620e-01,-5.842838287353515625e-01,-1.197336196899414062e+00,-1.527318637818098068e-02,-8.960541337728500366e-02,-2.210957854986190796e-01
-1.251122914254665375e-02,-9.562519192695617676e-02,1.636051833629608154e-01,-4.295925796031951904e-02,2.570459060370922089e-02,1.479158997535705566e-01,3.182650506496429443e-01,8.091851323843002319e-02,8.968866616487503052e-02,1.516918689012527466e-01,-3.402327001094818115e-02,7.251888513565063477e-01,-4.632169306278228760e-01,-6.689488291740417480e-01,-1.714313328266143799e-01,-1.423859409987926483e-02,-1.127924248576164246e-01
-5.327606573700904846e-02,9.641283750534057617e-02,2.907324135303497314e-01,2.145561873912811279e-01,8.575403690338134766e-02,6.814844608306884766e-01,3.317671120166778564e-01,-2.470772480592131615e-03,4.962779581546783447e-02,2.039038389921188354e-01,2.132039666175842285e-01,-3.332154452800750732e-01,4.405554011464118958e-02,-5.187522172927856445e-01,2.020775824785232544e-01,6.674784421920776367e-02,6.455729603767395020e-01
1.677686125040054321e-01,-1.393701136112213135e-01,-3.221663087606430054e-02,-1.918121278285980225e-01,3.598791956901550293e-01,4.594644159078598022e-02,-9.796175360679626465e-02,-8.368357084691524506e-03,1.023896932601928711e-01,3.360517788678407669e-03,-4.161854833364486694e-02,1.619795411825180054e-01,-4.080909490585327148e-01,6.953565031290054321e-02,2.286027222871780396e-01,-2.843021787703037262e-02,7.460045814514160156e-02
-2.484176680445671082e-02,2.406116575002670288e-01,-4.913376271724700928e-02,2.559605538845062256e-01,3.770479559898376465e-01,2.404465377330780029e-01,1.144002377986907959e-01,-6.624883413314819336e-02,1.028426960110664368e-01,3.695176541805267334e-01,2.959241569042205811e-01,3.327889740467071533e-01,3.822301030158996582e-01,1.046663761138916016e+00,4.482001960277557373e-01,-3.697766065597534180e-01,-6.234748661518096924e-02
6.286005489528179169e-03,2.056754380464553833e-01,1.107080578804016113e-01,3.003382682800292969e-01,2.689977288246154785e-01,3.797552585601806641e-01,-2.406293004751205444e-01,-4.686421528458595276e-02,1.008612066507339478e-01,2.399888187646865845e-01,-1.889483481645584106e-01,-2.578130662441253662e-01,-1.831484586000442505e-01,-3.867762684822082520e-01,-6.807152926921844482e-02,1.853165449574589729e-04,3.069107420742511749e-02
-5.003054812550544739e-02,7.611158490180969238e-02,-4.954697564244270325e-03,1.268385946750640869e-01,-1.613183319568634033e-01,5.154984593391418457e-01,1.033319905400276184e-01,-8.262950927019119263e-02,1.370335370302200317e-01,1.414608508348464966e-01,4.995580911636352539e-01,1.221634984016418457e+00,-3.089796304702758789e-01,-3.228660523891448975e-01,-1.645359955728054047e-02,4.163208231329917908e-02,-3.202877640724182129e-01
-4.925138130784034729e-02,-2.160655893385410309e-02,6.259453482925891876e-03,-3.483896702527999878e-02,-1.694376766681671143e-02,1.281973570585250854e-01,-2.247731387615203857e-02,4.171572625637054443e-01,-4.023628234863281250e-01,-4.963618237525224686e-03,-3.469815254211425781e-01,-1.330729961395263672e+00,-3.305815160274505615e-01,-5.952450037002563477e-01,1.884662359952926636e-01,8.040404645726084709e-04,2.537217438220977783e-01
